original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
MPXX17000219,MPXX17000219,CITY COUNCIL,Triad Strategies LLC,Miscellaneous Order,state lobbying services,7/1/2016,6/30/2017,90,"30,000.00","22,500.00",Triad Strategies LLC,102,EXEMPT,For Profit
1620151,162015101,CITY PLANNING,Fund For Philadelphia Inc,General Consultant Services,Renewal/Modify Scope,8/24/2016,8/23/2017,144,"75,000.00","50,000.00",Fund For Philadelphia Inc,08,EXEMPT,Non Profit
1720538,1720538,CITY REPRESENTATIVE,Fund For Philadelphia Inc,General Consultant Services,Special Events Promotion,7/1/2016,6/30/2017,90,"115,500.00",0.00,Fund For Philadelphia Inc,08,EXEMPT,Non Profit
1520338,152033802,CITY TREASURER,ANDRE C DASENT P C,Legal Services,Counsel - Airport,8/1/2016,7/31/2017,121,"20,000.00",0.00,ANDRE C DASENT P C,01,ADVERTISED,For Profit
1620362,162036201,CITY TREASURER,"Acacia Financial Group, Inc.",General Consultant Services,Water Financial Advisor,1/1/2017,12/31/2017,274,0.00,0.00,"Acacia Financial Group, Inc.",01,ADVERTISED,For Profit
1720201,1720201,CITY TREASURER,"Acacia Financial Group, Inc.",General Consultant Services,Municipal Advisor GO-OTB,8/1/2016,7/31/2017,121,0.00,0.00,"Acacia Financial Group, Inc.",01,ADVERTISED,For Profit
1520434,152043402,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,BC/DC GO/OTB,12/15/2016,12/14/2017,257,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1620441,1620441,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,Legal Services - TRAN,6/1/2016,5/31/2017,60,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1520435,152043502,CITY TREASURER,Ballard Spahr LLP,Legal Services,BC/DC GF,12/15/2016,12/14/2017,257,0.00,0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1520302,152030202,CITY TREASURER,"BlackRock Capital Management, Inc.",Investment Advisor-Manager,Investment Manager,1/1/2017,12/31/2017,274,0.00,0.00,"BlackRock Capital Management, Inc.",01,ADVERTISED,For Profit
1520301,152030101,CITY TREASURER,CHANDLER ASSET MANAGEMENT,Investment Advisor-Manager,Investment Advisor,6/29/2016,6/28/2017,88,0.00,0.00,CHANDLER ASSET MANAGEMENT,01,ADVERTISED,unknown
1520438,152043802,CITY TREASURER,Cozen O'Connor,Legal Services,BC DC GF,12/15/2016,12/14/2017,257,0.00,0.00,Cozen O'Connor,01,ADVERTISED,For Profit
1520492,152049202,CITY TREASURER,Digital Assurance Certification,General Consultant Services,Dissemination Agent,1/1/2017,12/31/2017,274,"16,000.00",0.00,Digital Assurance Certification,01,ADVERTISED,For Profit
1520341,152034102,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Consel - Airport,8/1/2016,7/31/2017,121,"15,000.00",0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1620440,1620440,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Legal Services - TRAN,6/1/2016,5/31/2017,60,0.00,0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1420440,142044003,CITY TREASURER,"ECOUNT, INC",General Consultant Services,Comm Banking - Pay cards,6/1/2016,5/31/2017,60,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
1520453,152045302,CITY TREASURER,"EConsult Solutions, Inc",General Consultant Services,Authorized Depositories,12/15/2016,12/14/2017,257,"47,615.00","23,807.50","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1520437,152043702,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,GO OTB GO DC,12/15/2016,12/14/2017,257,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1620377,162037701,CITY TREASURER,"Estrada Hinojosa & Company, Inc.",General Consultant Services,Water Financial Advisor,1/1/2017,12/31/2017,274,0.00,0.00,"Estrada Hinojosa & Company, Inc.",01,ADVERTISED,For Profit
1520249,152024902,CITY TREASURER,"Frasca & Associates, LLC",General Consultant Services,Airport FA,8/1/2016,7/31/2017,121,"50,000.00",0.00,"Frasca & Associates, LLC",01,ADVERTISED,For Profit
MPXX17000051,MPXX17000051,CITY TREASURER,"GNP SERVICES, CPA, PA",Miscellaneous Order,Verification Agent,7/1/2016,6/30/2017,90,1.00,0.00,"GNP SERVICES, CPA, PA",102,EXEMPT,For Profit
1520450,152045002,CITY TREASURER,Hawkins Delafield & Wood LLP,Legal Services,GF Disclosure Cousnel,12/15/2016,12/14/2017,257,0.00,0.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1620520,1620520,CITY TREASURER,Hawkins Delafield & Wood LLP,General Consultant Services,Arbitrage Services,6/15/2016,6/14/2017,74,"77,000.00",0.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1520343,152034302,CITY TREASURER,Kutak Rock LLP,Legal Services,Bond Counsel - Airport,8/1/2016,7/31/2017,121,"75,000.00",0.00,Kutak Rock LLP,01,ADVERTISED,For Profit
1520261,152026102,CITY TREASURER,"PFM Asset Management, LLC",Investment Advisor-Manager,Investment advisor,1/1/2017,12/31/2017,274,0.00,0.00,"PFM Asset Management, LLC",01,ADVERTISED,For Profit
1520250,152025003,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Airport FA,8/1/2016,7/31/2017,121,"50,000.00",0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1720216,172021601,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Municipal Advisor GO-OTB,8/1/2016,7/31/2017,121,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1720215,1720215,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,Municipal Advisor GO-OTB,8/1/2016,7/31/2017,121,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1520256,152025602,CITY TREASURER,"RBC Global Asset Management (U.S.), Inc",Investment Advisor-Manager,Investment manager,1/1/2017,12/31/2017,274,0.00,0.00,"RBC Global Asset Management (U.S.), Inc",01,ADVERTISED,For Profit
1520257,152025701,CITY TREASURER,"Ramirez Asset Management, Inc.",Investment Advisor-Manager,Investment manager,6/29/2016,6/28/2017,88,0.00,0.00,"Ramirez Asset Management, Inc.",01,ADVERTISED,For Profit
1320595,132059503,CITY TREASURER,"SS&C Technologies, Inc.",Computer and Information Svcs,Debt Management Software,6/30/2016,6/29/2017,89,"37,662.00","28,246.50","SS&C Technologies, Inc.",01,ADVERTISED,For Profit
1520340,152034002,CITY TREASURER,Saul Ewing LLP,Legal Services,Counsel - Airport,8/1/2016,7/31/2017,121,"100,000.00","18,701.70",Saul Ewing LLP,01,ADVERTISED,For Profit
1620228,162022801,CITY TREASURER,Standish Mellon Asset Management Company LLC,Investment Advisor-Manager,Investment advisor,11/1/2016,10/31/2017,213,0.00,0.00,Standish Mellon Asset Management Company LLC,01,ADVERTISED,For Profit
1520258,152025802,CITY TREASURER,The Swarthmore Group,Investment Advisor-Manager,Investment Manager,1/1/2017,12/31/2017,274,0.00,0.00,The Swarthmore Group,01,ADVERTISED,For Profit
1520339,152033902,CITY TREASURER,"Turner Law, P.C.",Legal Services,Counsel - Airport,8/1/2016,7/31/2017,121,"20,000.00",0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1520436,152043602,CITY TREASURER,"Turner Law, P.C.",Legal Services,BC DC GO OTB,12/15/2016,12/14/2017,257,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1420533,142053302,CITY TREASURER,US Bank National Association,General Consultant Services,Custody - Commer Bank Svc,6/30/2016,6/29/2017,89,0.00,0.00,US Bank National Association,01,ADVERTISED,For Profit
1520259,152025902,CITY TREASURER,"Wells Capital Management, Inc",Investment Advisor-Manager,Investment manager,1/1/2017,12/31/2017,274,0.00,0.00,"Wells Capital Management, Inc",01,ADVERTISED,For Profit
1420003,142000304,CITY TREASURER,"Wells Fargo Bank, N.A.",General Consultant Services,Payroll Banking,7/1/2016,6/30/2017,90,0.00,0.00,"Wells Fargo Bank, N.A.",01,ADVERTISED,For Profit
1420272,142027203,COMMERCE,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",General Consultant Services,RENEWAL THREE,7/1/2016,6/30/2017,90,0.00,"34,275.15","ABS Aviation Consultancy, Inc dba Airport Business Solutions",01,ADVERTISED,For Profit
1420316,142031605,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT TWO-ADD'L FUND,10/1/2016,9/30/2017,182,"250,000.00","114,235.52","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1620015,162001502,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUNDS,7/1/2016,6/30/2017,90,"975,000.00","271,222.05","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1720006,172000601,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUND,7/1/2016,6/30/2017,90,"2,500,000.00","396,089.08","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX17000056,MPXX17000056,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2016,6/30/2017,90,"31,995.00","31,995.00",ARW Events,102,EXEMPT,For Profit
1520009,152000904,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,AMENDMENT TWO-ADD SUB,7/1/2016,6/30/2017,90,"1,200,000.00","419,707.18","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1720418,1720418,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,AIRPORT SPACE PLANNING,12/1/2016,11/30/2017,243,"100,000.00","7,696.25","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1720101,1720101,COMMERCE,African Cultural Alliance of North America,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,90,"35,000.00",0.00,African Cultural Alliance of North America,01,ADVERTISED,Non Profit
MPXX17000254,MPXX17000254,COMMERCE,Airports Council International (ACI),Miscellaneous Order,PASSENGER SURVEY,10/30/2016,6/30/2017,90,"32,000.00",0.00,Airports Council International (ACI),102,EXEMPT,For Profit
MPXX17000220,MPXX17000220,COMMERCE,"All Fitness Events, LLC",Miscellaneous Order,5K-RUNWAY RUN,9/28/2016,6/30/2017,90,"15,000.00","10,475.00","All Fitness Events, LLC",102,EXEMPT,For Profit
1720106,1720106,COMMERCE,Allegheny West Foundation,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,90,"30,000.00","20,668.36",Allegheny West Foundation,01,ADVERTISED,Non Profit
1720114,1720114,COMMERCE,Allegheny West Foundation,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,90,"75,000.00","49,078.91",Allegheny West Foundation,01,ADVERTISED,Non Profit
1620455,1620455,COMMERCE,Arden Bendler Browning,Performing Artists-Public Art,ART COMPETITION PHL RR,4/1/2016,3/31/2017,0,"22,000.00","19,800.00",Arden Bendler Browning,01,ADVERTISED,For Profit
1720319,172031901,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUND,10/1/2016,9/30/2017,182,"1,400,000.00","155,949.24","Atkins North America, Inc.",01,ADVERTISED,For Profit
1520526,152052601,COMMERCE,"Audio Visual Communications, Inc.",General Consultant Services,RENEWAL ONE-TIME ONLY,4/1/2016,3/31/2017,0,0.00,"30,979.00","Audio Visual Communications, Inc.",01,ADVERTISED,For Profit
MPXX17000100,MPXX17000100,COMMERCE,"Be Films, LLC d/b/a Five Story Media",Miscellaneous Order,VIDEO PRODUCTION-PHOTO,7/12/2016,6/30/2017,90,"32,000.00","13,200.00","Be Films, LLC d/b/a Five Story Media",102,EXEMPT,For Profit
1720588,1720588,COMMERCE,"Borski Associates, LLC",General Consultant Services,FEDERAL LOBBYING,12/1/2016,11/30/2017,243,"120,000.00",0.00,"Borski Associates, LLC",01,ADVERTISED,For Profit
MPXX17000083,MPXX17000083,COMMERCE,"Broad Run Consultants, Ltd",Miscellaneous Order,NFPA 70E HIGH VOLTAGE,7/5/2016,6/30/2017,90,"25,000.00","11,997.00","Broad Run Consultants, Ltd",102,EXEMPT,For Profit
1420314,142031403,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL THREE,10/1/2016,9/30/2017,182,"250,000.00","154,014.92","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1720541,1720541,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,PHL RFP ON CALL MEP,1/1/2017,12/31/2017,274,"1,500,000.00",0.00,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
1620016,162001603,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,AMENDMENT TWO-ADD'L FUNDS,7/1/2016,6/30/2017,90,"200,000.00","126,388.86","C&S Engineers, Inc.",01,ADVERTISED,For Profit
1520432,152043202,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL TWO,12/1/2016,11/30/2017,243,"100,000.00",0.00,"CBIZ MHM, LLC",01,ADVERTISED,For Profit
1620156,162015602,COMMERCE,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,RENEWAL ONE-TIME ONLY,12/1/2016,11/30/2017,243,0.00,0.00,"CDA& I Architecture and Interiors, LTD",01,ADVERTISED,For Profit
1320426,132042605,COMMERCE,"CLEAN RENTAL SVC., INC.",General Consultant Services,AMENDMENT - TIME-FUNDING,10/1/2016,3/30/2017,0,"220,000.00",0.00,"CLEAN RENTAL SVC., INC.",01,ADVERTISED,For Profit
1320426,132042606,COMMERCE,"CLEAN RENTAL SVC., INC.",General Consultant Services,AMENDMENT THREE-EXTENSION,3/31/2017,9/30/2017,182,"220,000.00",0.00,"CLEAN RENTAL SVC., INC.",01,ADVERTISED,For Profit
1720014,172001402,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,AMENDMENT TWO-ADD'L FUND,7/1/2016,6/30/2017,90,"400,000.00","298,507.14","Campbell-Hill Aviation Group, LLC",01,ADVERTISED,For Profit
1520512,152051201,COMMERCE,Center City District,General Consultant Services,Reading Viaduct,4/1/2016,3/31/2017,0,0.00,0.00,Center City District,08,EXEMPT,Non Profit
MPXX17000148,MPXX17000148,COMMERCE,"Centri Business Consulting, LLC",Miscellaneous Order,ACCOUNTING SERVICES,8/19/2016,6/30/2017,90,0.00,0.00,"Centri Business Consulting, LLC",102,EXEMPT,For Profit
MPXX17000194,MPXX17000194,COMMERCE,"Centri Business Consulting, LLC",Miscellaneous Order,ACCOUNTING SERVICES,9/9/2016,6/30/2017,90,"32,000.00","31,995.00","Centri Business Consulting, LLC",102,EXEMPT,For Profit
1720623,1720623,COMMERCE,"Chambers, Conlon & Hartwell, LLC",General Consultant Services,FEDERAL LOBBYING,1/1/2017,12/31/2017,274,"60,000.00","10,000.00","Chambers, Conlon & Hartwell, LLC",01,ADVERTISED,For Profit
MPXX17000267,MPXX17000267,COMMERCE,Committee of Seventy,Miscellaneous Order,"""Franklin Challenge""",11/11/2016,6/30/2017,90,"32,000.00",0.00,Committee of Seventy,102,EXEMPT,Non Profit
MPXX17000256,MPXX17000256,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storedront Imrprovement,7/1/2016,6/30/2017,90,"30,000.00","14,788.00",Community Design Collaborative,102,EXEMPT,Non Profit
1620259,162025901,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,RENEWAL ONE,1/1/2017,12/31/2017,274,"400,000.00",0.00,Converse Winkler Architecture,01,ADVERTISED,For Profit
MPXX17000070,MPXX17000070,COMMERCE,"Cornerstone OnDemand, Inc.",Miscellaneous Order,LMS - CLOUD BASE,7/1/2016,6/30/2017,90,"32,000.00","32,000.00","Cornerstone OnDemand, Inc.",102,EXEMPT,For Profit
MPXX17000059,MPXX17000059,COMMERCE,"Creative Planning International, Inc d/b/a The Lett Group",Miscellaneous Order,INT'L BUS. ETIQUETTE,7/1/2016,6/30/2017,90,"32,000.00",0.00,"Creative Planning International, Inc d/b/a The Lett Group",102,EXEMPT,For Profit
0320600,032060012,COMMERCE,Daroff Design Inc. + DDI Architects PC,Architect and Engineer Svcs,AMENDMENT 12,12/1/2015,11/30/2017,243,"1,500,000.00","718,921.69",Daroff Design Inc. + DDI Architects PC,,Prior to 2-1-2006,For Profit
1620516,162051601,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Pier 53 to 68,1/1/2017,12/31/2017,274,0.00,0.00,Delaware River Waterfront Corporation,08,EXEMPT,Non Profit
MPXX17000196,MPXX17000196,COMMERCE,Drexel University,Miscellaneous Order,AIRPORT AUTISM PROGRAM,9/9/2016,6/30/2017,90,"26,000.00",0.00,Drexel University,102,EXEMPT,Non Profit
1620392,162039201,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,Disparity Study,12/15/2016,12/14/2017,257,"75,000.00","54,256.25","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1620134,162013401,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,AMENDMENT ONE,8/1/2015,6/30/2018,455,"4,718,194.00","1,264,753.10","ELECTRONIC DATA, INC.",01,ADVERTISED,For Profit
1320180,132018004,COMMERCE,Elliott Lewis Corp.,General Consultant Services,AMENDMENT ONE-TIME EXT.,7/1/2016,6/30/2017,90,"13,961,076.24","7,714,101.93",Elliott Lewis Corp.,01,ADVERTISED,For Profit
1420317,142031703,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,RENEWAL THREE,10/1/2016,9/30/2017,182,"4,677,797.00","2,510,098.94",Elliott Lewis Corp.,01,ADVERTISED,For Profit
MPXX17000253,MPXX17000253,COMMERCE,"Ellison Group, The",Miscellaneous Order,S.T.A.R.S. & L.E.A.D.S.,10/28/2016,6/30/2017,90,"32,000.00","17,820.00","Ellison Group, The",102,EXEMPT,For Profit
MPXX17000057,MPXX17000057,COMMERCE,Eventive Productions,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2016,6/30/2017,90,"32,000.00","28,995.00",Eventive Productions,102,EXEMPT,For Profit
1720055,1720055,COMMERCE,FINANTA,Housing & Economic Development,Business Tech Asst,7/1/2016,6/30/2017,90,"125,000.00","63,158.92",FINANTA,01,ADVERTISED,Non Profit
1720213,1720213,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,ON CALL SSS ENGINEERING,7/1/2016,6/30/2017,90,"1,000,000.00","27,691.19","Faith Group, LLC",01,ADVERTISED,For Profit
1120564,112056406,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT THREE,6/1/2016,5/31/2017,60,"10,892,249.70","7,280,732.99","First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
MPXX17000039,MPXX17000039,COMMERCE,"Forest Applications Training, Inc.",Miscellaneous Order,CHAINSAW MAINTENANCE,7/1/2016,6/30/2017,90,"20,000.00",0.00,"Forest Applications Training, Inc.",102,EXEMPT,For Profit
1720104,1720104,COMMERCE,Frankford Community Development Corporation,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,90,"50,000.00","26,276.11",Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1720118,1720118,COMMERCE,Frankford Community Development Corporation,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,90,"135,000.00","75,771.60",Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1620214,162021401,COMMERCE,Fund For Philadelphia Inc,General Consultant Services,Talent Collaborative,7/1/2016,6/30/2017,90,0.00,0.00,Fund For Philadelphia Inc,08,EXEMPT,Non Profit
1520007,152000703,COMMERCE,"Fuseideas, LLC",Computer and Information Svcs,RENEWAL TWO,7/1/2016,6/30/2017,90,"160,000.00","67,923.36","Fuseideas, LLC",01,ADVERTISED,For Profit
1520386,152038602,COMMERCE,"GRA,  Inc.",General Consultant Services,RENEWAL TWO,1/1/2017,12/31/2017,274,"100,000.00",0.00,"GRA,  Inc.",01,ADVERTISED,For Profit
1420415,142041504,COMMERCE,"Gallini Hemmann, Inc.",General Consultant Services,RENEWAL THREE,1/1/2017,12/31/2017,274,"39,000.00",0.00,"Gallini Hemmann, Inc.",01,ADVERTISED,For Profit
1720113,1720113,COMMERCE,Germantown United Community Development Corporation,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,90,"75,000.00","40,627.69",Germantown United Community Development Corporation,01,ADVERTISED,Non Profit
1420365,142036503,COMMERCE,Gilbane Building Company,Architect and Engineer Svcs,RENEWAL TWO,1/1/2017,12/31/2017,274,"769,167.00",0.00,Gilbane Building Company,01,ADVERTISED,For Profit
1220573,122057307,COMMERCE,Global Program Partners,General Consultant Services,AMENDMENT 7-ADD'L FUNDS,5/25/2016,5/24/2020,1149,"10,700,000.00","3,057,038.83",Global Program Partners,01,ADVERTISED,For Profit
MPXX17000320,MPXX17000320,COMMERCE,"Global Resource Management, Inc.",Miscellaneous Order,Passenger-Field Work,1/23/2017,6/30/2017,90,"32,000.00",0.00,"Global Resource Management, Inc.",102,EXEMPT,For Profit
MPXX17000088,MPXX17000088,COMMERCE,"Grapevine Visual Concepts, Inc.",Miscellaneous Order,EVENT-TRADE SHOW PLANNING,7/6/2016,6/30/2017,90,"20,000.00","6,715.00","Grapevine Visual Concepts, Inc.",102,EXEMPT,For Profit
1720007,1720007,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,PHL ON CALL PM & CM,7/1/2016,6/30/2017,90,"2,000,000.00","740,846.63","HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
1720542,1720542,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,PHL RFP ON CALL MEP,1/1/2017,12/31/2017,274,"1,000,000.00",0.00,"HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
1520130,152013002,COMMERCE,"Heffler, Radetich & Saitta LLP",Accounting and Auditing Svcs,RENEWAL TWO,7/1/2016,6/30/2017,90,0.00,"4,375.00","Heffler, Radetich & Saitta LLP",01,ADVERTISED,For Profit
1320085,132008506,COMMERCE,"Hill International, Inc.",General Consultant Services,AMENDMENT SIX - EXTENSION,1/1/2017,6/30/2017,90,"2,306,000.00",0.00,"Hill International, Inc.",01,ADVERTISED,For Profit
1720108,1720108,COMMERCE,Hispanic Assoc of Contractors & Enterprises,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,90,"50,000.00","29,880.46",Hispanic Assoc of Contractors & Enterprises,01,ADVERTISED,Non Profit
1720120,1720120,COMMERCE,Hispanic Assoc of Contractors & Enterprises,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,90,"125,000.00","71,318.60",Hispanic Assoc of Contractors & Enterprises,01,ADVERTISED,Non Profit
1520387,152038703,COMMERCE,"ICF Resources, LLC",General Consultant Services,AMENDMENT ONE-ADD'L FUND,1/1/2017,12/31/2017,274,"200,000.00",0.00,"ICF Resources, LLC",01,ADVERTISED,For Profit
MPXX17000040,MPXX17000040,COMMERCE,IMX Medical Management Services,Miscellaneous Order,PRE-HIRE PHYSICAL TESTING,7/1/2016,6/30/2017,90,"20,000.00","3,300.00",IMX Medical Management Services,102,EXEMPT,For Profit
1520385,152038503,COMMERCE,"INTERVISTAS CONSULTING, INC.",General Consultant Services,RENEWAL TWO,1/1/2017,12/31/2017,274,"200,000.00",0.00,InterVISTAS Consulting LLC,01,ADVERTISED,For Profit
1720109,1720109,COMMERCE,Impact Community Development Corporation,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,90,"50,000.00",0.00,Impact Community Development Corporation,01,ADVERTISED,Non Profit
