original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1320647,132064703,CITY TREASURER,Ballard Spahr LLP,Legal Services,Bond Counsel PGW & Water,1/1/2016,12/31/2016,91,"100,000.00","81,795.80",Ballard Spahr LLP,01,ADVERTISED,For Profit
1520435,152043501,CITY TREASURER,Ballard Spahr LLP,Legal Services,Bond/disclosure Counsel,12/15/2015,12/14/2016,74,0.00,0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1420440,142044002,CITY TREASURER,Citibank N.A.,General Consultant Services,Commercial Banking Svcs,6/1/2016,5/31/2017,242,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
1520438,152043801,CITY TREASURER,Cozen O'Connor,Legal Services,BC & DC GF,12/15/2015,12/14/2016,74,"140,000.00","72,658.89",Cozen O'Connor,01,ADVERTISED,For Profit
1520492,152049201,CITY TREASURER,Digital Assurance Certification,General Consultant Services,Dissemination Agent,1/1/2016,12/31/2016,91,"8,000.00",0.00,Digital Assurance Certification,01,ADVERTISED,For Profit
1520341,152034101,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,0,"15,000.00",0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1520341,152034102,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Consel - Airport,8/1/2016,7/31/2017,303,"15,000.00",0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1620440,1620440,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Legal Services - TRAN,6/1/2016,5/31/2017,242,0.00,0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1520453,152045301,CITY TREASURER,"EConsult Solutions, Inc",General Consultant Services,Authorized Depositories,12/15/2015,12/14/2016,74,"46,340.00","46,340.00","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1320646,132064603,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,Bond Cousnel PGW,1/1/2016,12/31/2016,91,0.00,0.00,Blank Rome LLP,01,ADVERTISED,For Profit
1520437,152043701,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,Bond&Disclosure counsel,12/15/2015,12/14/2016,74,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1620377,1620377,CITY TREASURER,"Estrada Hinojosa & Company, Inc.",General Consultant Services,Water Financial Advisor,1/1/2016,12/31/2016,91,"50,000.00","26,550.02","Estrada Hinojosa & Company, Inc.",01,ADVERTISED,For Profit
1520249,152024901,CITY TREASURER,"Frasca & Associates, LLC",General Consultant Services,Airport - FA,8/1/2015,7/31/2016,0,"50,000.00",0.00,"Frasca & Associates, LLC",01,ADVERTISED,For Profit
1520249,152024902,CITY TREASURER,"Frasca & Associates, LLC",General Consultant Services,Airport FA,8/1/2016,7/31/2017,303,"50,000.00",0.00,"Frasca & Associates, LLC",01,ADVERTISED,For Profit
MPXX17000051,MPXX17000051,CITY TREASURER,"GNP SERVICES, CPA, PA",Miscellaneous Order,Verification Agent,7/1/2016,6/30/2017,272,1.00,0.00,"GNP SERVICES, CPA, PA",102,EXEMPT,For Profit
1320645,132064503,CITY TREASURER,"Greenberg Traurig, LLP",Legal Services,Water BC & DC,1/1/2016,12/31/2016,91,"100,000.00","19,800.00","Greenberg Traurig, LLP",01,ADVERTISED,For Profit
1520450,152045001,CITY TREASURER,Hawkins Delafield & Wood LLP,Legal Services,GF Disclosure counsel,12/15/2015,12/14/2016,74,0.00,0.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1520347,152034701,CITY TREASURER,Katten Muchin Rosenman LLP,Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,0,"100,000.00",0.00,Katten Muchin Rosenman LLP,01,ADVERTISED,For Profit
1520343,152034301,CITY TREASURER,Kutak Rock LLP,Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,0,"75,000.00",0.00,Kutak Rock LLP,01,ADVERTISED,For Profit
1520343,152034302,CITY TREASURER,Kutak Rock LLP,Legal Services,Bond Counsel - Airport,8/1/2016,7/31/2017,303,"75,000.00",0.00,Kutak Rock LLP,01,ADVERTISED,For Profit
1320654,132065403,CITY TREASURER,Nixon Peabody LLP,Legal Services,Bond Cousel PGW,1/1/2016,12/31/2016,91,0.00,0.00,Nixon Peabody LLP,01,ADVERTISED,For Profit
1520342,152034201,CITY TREASURER,Nixon Peabody LLP,Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,0,"20,000.00",0.00,Nixon Peabody LLP,01,ADVERTISED,For Profit
1420485,142048502,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,FA PGW,1/1/2016,12/31/2016,91,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1320337,132033703,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Financial Advisor -GO-OTB,8/1/2015,7/31/2016,0,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1420484,142048402,CITY TREASURER,Public Financial Management Inc,General Consultant Services,PGW FA,1/1/2016,12/31/2016,91,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1520250,152025001,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Airport - FA,8/1/2015,7/31/2016,0,"50,000.00",0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1520250,152025002,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Airport FA,8/1/2016,7/31/2017,303,"50,000.00",0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1620364,1620364,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Water Financial Advisor,1/1/2016,12/31/2016,91,"150,000.00","105,772.50",Public Financial Management Inc,01,ADVERTISED,For Profit
1520256,152025601,CITY TREASURER,"RBC Global Asset Management (U.S.), Inc",Investment Advisor-Manager,Investment Manager,1/1/2016,12/31/2016,91,0.00,0.00,"RBC Global Asset Management (U.S.), Inc",01,ADVERTISED,For Profit
1520257,152025701,CITY TREASURER,"Ramirez Asset Management, Inc.",Investment Advisor-Manager,Investment manager,6/29/2016,6/28/2017,270,0.00,0.00,"Ramirez Asset Management, Inc.",01,ADVERTISED,For Profit
1320595,132059503,CITY TREASURER,"SS&C Technologies, Inc.",Computer and Information Svcs,Debt Management Software,6/30/2016,6/29/2017,271,"37,662.00","28,246.50","SS&C Technologies, Inc.",01,ADVERTISED,For Profit
1520340,152034001,CITY TREASURER,Saul Ewing LLP,Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,0,"100,000.00","25,750.40",Saul Ewing LLP,01,ADVERTISED,For Profit
1520340,152034002,CITY TREASURER,Saul Ewing LLP,Legal Services,Counsel - Airport,8/1/2016,7/31/2017,303,"100,000.00",0.00,Saul Ewing LLP,01,ADVERTISED,For Profit
1620228,1620228,CITY TREASURER,Standish Mellon Asset Management Company LLC,Investment Advisor-Manager,Investment Manager,11/1/2015,10/31/2016,30,0.00,0.00,Standish Mellon Asset Management Company LLC,01,ADVERTISED,For Profit
1320627,132062703,CITY TREASURER,"Swap Financial Group, LLC",General Consultant Services,swap advisor,1/1/2016,12/31/2016,91,"60,000.00",0.00,"Swap Financial Group, LLC",01,ADVERTISED,For Profit
1520258,152025801,CITY TREASURER,The Swarthmore Group,Investment Advisor-Manager,Investment manager,1/1/2016,12/31/2016,91,0.00,0.00,The Swarthmore Group,01,ADVERTISED,For Profit
1520339,152033901,CITY TREASURER,"Turner Law, P.C.",Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,0,"20,000.00",0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1520339,152033902,CITY TREASURER,"Turner Law, P.C.",Legal Services,Counsel - Airport,8/1/2016,7/31/2017,303,"20,000.00",0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1520436,152043601,CITY TREASURER,"Turner Law, P.C.",Legal Services,Bond/Disclosure Counsel,12/15/2015,12/14/2016,74,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1420533,142053302,CITY TREASURER,US Bank National Association,General Consultant Services,Custody - Commer Bank Svc,6/30/2016,6/29/2017,271,0.00,0.00,US Bank National Association,01,ADVERTISED,For Profit
1520259,152025901,CITY TREASURER,"Wells Capital Management, Inc",Investment Advisor-Manager,Investment manager,1/1/2016,12/31/2016,91,0.00,0.00,"Wells Capital Management, Inc",01,ADVERTISED,For Profit
1420003,142000304,CITY TREASURER,"Wells Fargo Bank, N.A.",General Consultant Services,Payroll Banking,7/1/2016,6/30/2017,272,0.00,0.00,"Wells Fargo Bank, N.A.",01,ADVERTISED,For Profit
1420272,142027203,COMMERCE,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",General Consultant Services,RENEWAL THREE,7/1/2016,6/30/2017,272,0.00,0.00,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",01,ADVERTISED,For Profit
1420316,142031603,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL TWO,10/1/2015,9/30/2016,0,"200,000.00","68,674.32","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1620015,162001501,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL ONE,7/1/2016,6/30/2017,272,"350,000.00",0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1720006,1720006,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,PHL ON CALL PM & CM,7/1/2016,6/30/2017,272,"1,500,000.00",0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX17000056,MPXX17000056,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2016,6/30/2017,272,"32,000.00","16,125.00",ARW Events,102,EXEMPT,For Profit
1320582,132058203,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL THREE,12/1/2015,11/30/2016,60,"100,000.00","19,541.28","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1520009,152000903,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL TWO,7/1/2016,6/30/2017,272,"1,200,000.00","24,103.62","AVK Consulting, Inc.",01,ADVERTISED,For Profit
MPXX17000220,MPXX17000220,COMMERCE,"All Fitness Events, LLC",Miscellaneous Order,5K-RUNWAY RUN,9/28/2016,6/30/2017,272,"15,000.00",0.00,"All Fitness Events, LLC",102,EXEMPT,For Profit
1620455,1620455,COMMERCE,Arden Bendler Browning,Performing Artists-Public Art,ART COMPETITION PHL RR,4/1/2016,3/31/2017,181,"22,000.00","11,000.00",Arden Bendler Browning,01,ADVERTISED,For Profit
1320498,132049803,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL THREE,10/1/2015,9/30/2016,0,"671,000.00","1,066,691.01","Atkins North America, Inc.",01,ADVERTISED,For Profit
1520526,152052601,COMMERCE,"Audio Visual Communications, Inc.",General Consultant Services,RENEWAL ONE-TIME ONLY,4/1/2016,3/31/2017,181,0.00,142.00,"Audio Visual Communications, Inc.",01,ADVERTISED,For Profit
MPXX17000100,MPXX17000100,COMMERCE,"Be Films, LLC d/b/a Five Story Media",Miscellaneous Order,VIDEO PRODUCTION-PHOTO,7/12/2016,6/30/2017,272,"15,000.00",0.00,"Be Films, LLC d/b/a Five Story Media",102,EXEMPT,For Profit
MPXX17000083,MPXX17000083,COMMERCE,"Broad Run Consultants, Ltd",Miscellaneous Order,NFPA 70E HIGH VOLTAGE,7/5/2016,6/30/2017,272,"25,000.00",0.00,"Broad Run Consultants, Ltd",102,EXEMPT,For Profit
1320625,132062503,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL THREE,1/1/2016,12/31/2016,91,"1,000,000.00","670,678.26","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1420314,142031402,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL TWO,10/1/2015,9/30/2016,0,"300,000.00","3,530.35","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1620016,162001602,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,RENEWAL ONE-TIME ONLY,7/1/2016,6/30/2017,272,0.00,"50,249.99","C&S Engineers, Inc.",01,ADVERTISED,For Profit
1520432,152043201,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL ONE,12/1/2015,11/30/2016,60,"100,000.00",0.00,"CBIZ MHM, LLC",01,ADVERTISED,For Profit
1620156,162015601,COMMERCE,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUNDS,12/1/2015,11/30/2016,60,"943,785.00","258,104.43","CDA& I Architecture and Interiors, LTD",01,ADVERTISED,For Profit
1320426,132042604,COMMERCE,"CLEAN RENTAL SVC., INC.",General Consultant Services,RENEWAL THREE,10/1/2015,9/30/2016,0,"550,000.00","493,047.44","CLEAN RENTAL SVC., INC.",01,ADVERTISED,For Profit
1720014,1720014,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,AIR SERVICES DEVELOPMENT,7/1/2016,6/30/2017,272,"200,000.00","16,625.00","Campbell-Hill Aviation Group, LLC",01,ADVERTISED,For Profit
1520512,152051201,COMMERCE,Center City District,General Consultant Services,Reading Viaduct,4/1/2016,3/31/2017,181,0.00,0.00,Center City District,08,EXEMPT,Non Profit
MPXX17000148,MPXX17000148,COMMERCE,"Centri Business Consulting, LLC",Miscellaneous Order,ACCOUNTING SERVICES,8/19/2016,6/30/2017,272,0.00,0.00,"Centri Business Consulting, LLC",102,EXEMPT,For Profit
MPXX17000194,MPXX17000194,COMMERCE,"Centri Business Consulting, LLC",Miscellaneous Order,ACCOUNTING SERVICES,9/9/2016,6/30/2017,272,"32,000.00",0.00,"Centri Business Consulting, LLC",102,EXEMPT,For Profit
1620259,1620259,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,PHL ON CALL ROOFING,1/1/2016,12/31/2016,91,"400,000.00","93,384.73",Converse Winkler Architecture,01,ADVERTISED,For Profit
MPXX17000070,MPXX17000070,COMMERCE,"Cornerstone OnDemand, Inc.",Miscellaneous Order,LMS - CLOUD BASE,7/1/2016,6/30/2017,272,"32,000.00","32,000.00","Cornerstone OnDemand, Inc.",102,EXEMPT,For Profit
MPXX17000059,MPXX17000059,COMMERCE,"Creative Planning International, Inc d/b/a The Lett Group",Miscellaneous Order,INT'L BUS. ETIQUETTE,7/1/2016,6/30/2017,272,"32,000.00",0.00,"Creative Planning International, Inc d/b/a The Lett Group",102,EXEMPT,For Profit
0320600,032060012,COMMERCE,Daroff Design Inc. + DDI Architects PC,Architect and Engineer Svcs,AMENDMENT 12,12/1/2015,11/30/2017,425,"1,500,000.00","557,064.20",Daroff Design Inc. + DDI Architects PC,,Prior to 2-1-2006,For Profit
1620516,1620516,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Pier 53 to Pier 68,1/1/2016,12/31/2016,91,"250,000.00",0.00,Delaware River Waterfront Corporation,08,EXEMPT,Non Profit
MPXX17000196,MPXX17000196,COMMERCE,Drexel University,Miscellaneous Order,AIRPORT AUTISM PROGRAM,9/9/2016,6/30/2017,272,"13,950.00",0.00,Drexel University,102,EXEMPT,Non Profit
1620392,1620392,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,Disparity Study,12/15/2015,12/14/2016,74,"75,000.00","75,000.00","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1620134,162013401,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,AMENDMENT ONE,8/1/2015,6/30/2018,637,"4,718,194.00","894,397.84","ELECTRONIC DATA, INC.",01,ADVERTISED,For Profit
1320180,132018004,COMMERCE,Elliott Lewis Corp.,General Consultant Services,AMENDMENT ONE-TIME EXT.,7/1/2016,6/30/2017,272,"13,961,076.24","2,168,086.54",Elliott Lewis Corp.,01,ADVERTISED,For Profit
1420317,142031702,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,RENEWAL TWO,10/1/2015,9/30/2016,0,"4,564,767.00",0.00,Elliott Lewis Corp.,01,ADVERTISED,For Profit
MPXX17000057,MPXX17000057,COMMERCE,Eventive Productions,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2016,6/30/2017,272,"32,000.00","18,375.00",Eventive Productions,102,EXEMPT,For Profit
1720213,1720213,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,ON CALL SSS ENGINEERING,7/1/2016,6/30/2017,272,"1,000,000.00",0.00,"Faith Group, LLC",01,ADVERTISED,For Profit
1120564,112056406,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT THREE,6/1/2016,5/31/2017,242,"10,892,249.70","1,861,582.05","First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
MPXX17000039,MPXX17000039,COMMERCE,"Forest Applications Training, Inc.",Miscellaneous Order,CHAINSAW MAINTENANCE,7/1/2016,6/30/2017,272,"20,000.00",0.00,"Forest Applications Training, Inc.",102,EXEMPT,For Profit
1520007,152000703,COMMERCE,"Fuseideas, LLC",Computer and Information Svcs,RENEWAL TWO,7/1/2016,6/30/2017,272,"160,000.00",0.00,"Fuseideas, LLC",01,ADVERTISED,For Profit
1520386,152038601,COMMERCE,"GRA,  Inc.",General Consultant Services,RENEWAL ONE,1/1/2016,12/31/2016,91,"100,000.00","37,553.25","GRA,  Inc.",01,ADVERTISED,For Profit
1420415,142041503,COMMERCE,"Gallini Hemmann, Inc.",General Consultant Services,RENEWAL TWO,1/1/2016,12/31/2016,91,"55,000.00","51,665.00","Gallini Hemmann, Inc.",01,ADVERTISED,For Profit
1420365,142036502,COMMERCE,Gilbane Building Company,Architect and Engineer Svcs,RENEWAL ONE,1/1/2016,12/31/2016,91,"1,148,685.00","410,539.19",Gilbane Building Company,01,ADVERTISED,For Profit
1220573,122057306,COMMERCE,Global Program Partners,General Consultant Services,RENEWAL ONE - AMENDMENT 6,5/25/2016,5/24/2020,1331,0.00,0.00,Global Program Partners,01,ADVERTISED,For Profit
MPXX17000088,MPXX17000088,COMMERCE,"Grapevine Visual Concepts, Inc.",Miscellaneous Order,EVENT-TRADE SHOW PLANNING,7/6/2016,6/30/2017,272,"20,000.00",790.00,"Grapevine Visual Concepts, Inc.",102,EXEMPT,For Profit
1320624,132062403,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,RENEWAL THREE,1/1/2016,12/31/2016,91,0.00,"103,213.02","HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
1720007,1720007,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,PHL ON CALL PM & CM,7/1/2016,6/30/2017,272,"2,000,000.00",0.00,"HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
1520130,152013002,COMMERCE,"Heffler, Radetich & Saitta LLP",Accounting and Auditing Svcs,RENEWAL TWO,7/1/2016,6/30/2017,272,0.00,"4,375.00","Heffler, Radetich & Saitta LLP",01,ADVERTISED,For Profit
1320085,132008505,COMMERCE,"Hill International, Inc.",General Consultant Services,AMENDMENT FIVE EXTENSION,7/1/2016,12/31/2016,91,"2,054,000.00","577,090.53","Hill International, Inc.",01,ADVERTISED,For Profit
1520387,152038701,COMMERCE,"ICF Resources, LLC",General Consultant Services,RENEWAL ONE,1/1/2016,12/31/2016,91,"100,000.00","11,750.00","ICF Resources, LLC",01,ADVERTISED,For Profit
MPXX17000040,MPXX17000040,COMMERCE,IMX Medical Management Services,Miscellaneous Order,PRE-HIRE PHYSICAL TESTING,7/1/2016,6/30/2017,272,"20,000.00","3,300.00",IMX Medical Management Services,102,EXEMPT,For Profit
1520385,152038502,COMMERCE,"INTERVISTAS CONSULTING, INC.",General Consultant Services,RENEWAL ONE,1/1/2016,12/31/2016,91,"200,000.00",0.00,InterVISTAS Consulting LLC,01,ADVERTISED,For Profit
1620157,162015701,COMMERCE,International Visitors Council of Philadelphia,General Consultant Services,International Exchange,7/1/2016,6/30/2017,272,"162,000.00","59,250.00",International Visitors Council of Philadelphia,01,ADVERTISED,Non Profit
1320496,132049604,COMMERCE,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,RENEWAL THREE,10/1/2015,9/30/2016,0,"800,000.00","652,133.60","Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
MPXX17000062,MPXX17000062,COMMERCE,Karen Friedman Enterprises,Miscellaneous Order,PUBLIC RELATIONS,7/1/2016,6/30/2017,272,"32,000.00",0.00,Karen Friedman Enterprises,102,EXEMPT,For Profit
1320457,132045703,COMMERCE,Ken Weeden & Associates,General Consultant Services,DBE CONSULTING SERVICES,9/1/2015,8/31/2016,0,0.00,"29,968.97",Ken Weeden & Associates,01,ADVERTISED,For Profit
MPXX17000069,MPXX17000069,COMMERCE,Kimberly A. Ferguson,Miscellaneous Order,CONFLICT RESOLUTION,7/1/2016,6/30/2017,272,"15,000.00",0.00,Kimberly A. Ferguson,102,EXEMPT,For Profit
1520008,152000803,COMMERCE,LeighFisher Inc.,General Consultant Services,RENEWAL TWO,7/1/2016,6/30/2017,272,"732,500.00","9,621.14",LeighFisher Inc.,01,ADVERTISED,For Profit
MPXX17000036,MPXX17000036,COMMERCE,"Med-Tex Services, Inc.",Miscellaneous Order,OCCUPATIONAL SAFETY TRAIN,7/1/2016,6/30/2017,272,"30,000.00","7,618.10","Med-Tex Services, Inc.",102,EXEMPT,For Profit
1720008,1720008,COMMERCE,"Michael Baker International, Inc.",Architect and Engineer Svcs,PHL ON CALL PM & CM,7/1/2016,6/30/2017,272,"2,000,000.00",0.00,"Michael Baker International, Inc.",01,ADVERTISED,For Profit
1720325,1720325,COMMERCE,"Milligan & Company, LLC",General Consultant Services,PHL DBE CONSULTING,9/1/2016,8/30/2017,333,"100,000.00",0.00,"Milligan & Company, LLC",01,ADVERTISED,For Profit
1420422,142042202,COMMERCE,"Munroe Design Group, Inc. T/A Munroe Creative Partners",General Consultant Services,RENEWAL TWO,1/1/2016,12/31/2016,91,"35,000.00",0.00,"Munroe Design Group, Inc. T/A Munroe Creative Partners",01,ADVERTISED,Non Profit
MPXX17000068,MPXX17000068,COMMERCE,National Out of Home Message System d/b/a Big Mountain Imagi,Miscellaneous Order,EVENT TRADE SHOW,7/1/2016,6/30/2017,272,"20,000.00",0.00,National Out of Home Message System d/b/a Big Mountain Imagi,102,EXEMPT,For Profit
MPXX17000058,MPXX17000058,COMMERCE,Norma Michaels Entertainment,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2016,6/30/2017,272,"32,000.00","16,533.00",Norma Michaels Entertainment,102,EXEMPT,For Profit
