original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
MPXX20000113,MPXX20000113,CITY COUNCIL,Economy League of Greater Philadelphia,Miscellaneous Order,policy research,8/1/2019,6/30/2020,0,"34,000.00",0.00,Economy League of Greater Philadelphia,102,EXEMPT,Non Profit
MPXX20000183,MPXX20000183,CITY COUNCIL,Eric Auerbach,Miscellaneous Order,consulting services,10/1/2019,6/30/2020,0,"34,000.00","31,999.95",Eric Auerbach,102,EXEMPT,For Profit
1820407,182040701,CITY COUNCIL,"Granicus, Inc.",Computer and Information Svcs,legislative tracking,5/1/2019,4/30/2020,0,"32,000.00","87,403.99","Granicus, Inc.",01,ADVERTISED,For Profit
1820407,182040702,CITY COUNCIL,"Granicus, Inc.",Computer and Information Svcs,support legistar software,5/1/2020,4/30/2021,303,"32,000.00",0.00,"Granicus, Inc.",01,ADVERTISED,For Profit
MPXX20000202,MPXX20000202,CITY COUNCIL,Keel Communications & Government Relations LLC,Miscellaneous Order,communication services,7/1/2019,6/30/2020,0,"17,000.02","16,999.98",Keel Communications & Government Relations LLC,102,EXEMPT,For Profit
MPXX20000142,MPXX20000142,CITY COUNCIL,"Kennedy Printing Company, Inc",Miscellaneous Order,newsletter production,7/1/2019,6/30/2020,0,"34,000.00","33,950.00","Kennedy Printing Company, Inc",102,EXEMPT,For Profit
1820224,182022403,CITY COUNCIL,Kimmel Group Inc.,General Consultant Services,desktop support,7/1/2019,6/30/2020,0,"296,000.00","284,598.25",Kimmel Group Inc.,01,ADVERTISED,For Profit
MPXX20000308,MPXX20000308,CITY COUNCIL,One Day At A Time Inc.,Miscellaneous Order,social media PSAs,4/13/2020,6/30/2020,0,"10,000.00","10,000.00",One Day At A Time Inc.,102,EXEMPT,Non Profit
MPXX20000115,MPXX20000115,CITY COUNCIL,"Reinvestment Fund, Inc.",Miscellaneous Order,policy research,8/1/2019,6/30/2020,0,"34,000.00","34,000.00","Reinvestment Fund, Inc.",102,EXEMPT,Non Profit
MPXX20000299,MPXX20000299,CITY COUNCIL,"Reinvestment Fund, Inc.",Miscellaneous Order,economic development,3/10/2020,6/30/2020,0,"34,000.00","6,617.85","Reinvestment Fund, Inc.",102,EXEMPT,Non Profit
MPXX20000304,MPXX20000304,CITY COUNCIL,"Reinvestment Fund, Inc.",Miscellaneous Order,housing market analysis,4/8/2020,6/30/2020,0,"34,000.00","18,011.02","Reinvestment Fund, Inc.",102,EXEMPT,Non Profit
MPXX20000192,MPXX20000192,CITY COUNCIL,Triad Strategies LLC,Miscellaneous Order,state lobbying services,7/1/2019,6/30/2020,0,"30,000.00","30,000.00",Triad Strategies LLC,102,EXEMPT,For Profit
MPXX20000319,MPXX20000319,CITY COUNCIL,"Urban One, Inc.",Miscellaneous Order,COVID-19 PSAs,5/1/2020,6/30/2020,0,"24,900.00","24,900.00","Urban One, Inc.",102,EXEMPT,For Profit
MPXX20000213,MPXX20000213,CITY COUNCIL,"V. Lamar Wilson Associates, Inc.",Miscellaneous Order,policy research,11/5/2019,6/30/2020,0,"34,000.00",0.00,"V. Lamar Wilson Associates, Inc.",102,EXEMPT,For Profit
1820093,182009302,CITY COUNCIL,"WURD Radio, LLC fka LEVAS Communications, LLC",General Consultant Services,broadcast services,8/1/2019,7/31/2020,30,"70,000.00","35,000.00","WURD Radio, LLC fka LEVAS Communications, LLC",01,ADVERTISED,For Profit
MPXX20000311,MPXX20000311,CITY COUNCIL,"WURD Radio, LLC fka LEVAS Communications, LLC",Miscellaneous Order,community outreach,4/29/2020,6/30/2020,0,"20,000.00","20,000.00","WURD Radio, LLC fka LEVAS Communications, LLC",102,EXEMPT,For Profit
2020573,2020573,CITY COUNCIL,iHeart Media,General Consultant Services,PSAs related to COVID-19,4/6/2020,4/5/2021,278,"100,000.00","100,000.00",iHeart Media,05,EXEMPT,For Profit
1820461,182046102,CITY REPRESENTATIVE,Greater Philadelphia Film Office Inc.,General Consultant Services,Promotion of Film Industr,7/1/2019,6/30/2020,0,"130,944.00","130,944.00",Greater Philadelphia Film Office Inc.,08,EXEMPT,Non Profit
1820460,182046002,CITY REPRESENTATIVE,Historic Philadelphia Inc.,General Consultant Services,Promotion historic distri,7/1/2019,6/30/2020,0,"162,752.00","162,752.00",Historic Philadelphia Inc.,08,EXEMPT,Non Profit
MPXX20000158,MPXX20000158,CITY TREASURER,AMTEC,Miscellaneous Order,verification Agent,9/6/2019,6/30/2020,0,1.00,0.00,AMTEC,102,EXEMPT,For Profit
1720649,172064903,CITY TREASURER,ANDRE C DASENT P C,Legal Services,Bond Counsel Water/PGW,1/1/2020,12/31/2020,183,0.00,0.00,ANDRE C DASENT P C,01,ADVERTISED,For Profit
1920400,192040001,CITY TREASURER,ANDRE C DASENT P C,Legal Services,Bond Counsel - Airport,1/1/2020,12/31/2020,183,0.00,0.00,ANDRE C DASENT P C,01,ADVERTISED,For Profit
1720201,172020103,CITY TREASURER,"Acacia Financial Group, Inc.",General Consultant Services,GO FA,8/1/2019,7/31/2020,30,0.00,0.00,"Acacia Financial Group, Inc.",01,ADVERTISED,For Profit
2020394,2020394,CITY TREASURER,"Acacia Financial Group, Inc.",General Consultant Services,GO & Water FA,1/1/2020,12/31/2020,183,"50,000.00",0.00,"Acacia Financial Group, Inc.",01,ADVERTISED,For Profit
1620441,162044103,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,Legal Services - TRAN,6/1/2019,5/31/2020,0,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1720658,172065805,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,BC Water and DC PGW,1/1/2020,12/31/2020,183,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1920423,192042301,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,Bond Counsel  - GO,1/1/2020,12/31/2020,183,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1920424,192042401,CITY TREASURER,"Ann C. Lebowitz, Esq. d/b/a Law Office of Ann C. Lebowitz",Legal Services,Disclosure Counsel - GO,1/1/2020,12/31/2020,183,0.00,0.00,"Ann C. Lebowitz, Esq. d/b/a Law Office of Ann C. Lebowitz",01,ADVERTISED,For Profit
1720643,172064303,CITY TREASURER,Ballard Spahr LLP,Legal Services,Bond Counsel Water,1/1/2020,12/31/2020,183,"200,000.00",0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1920427,192042701,CITY TREASURER,Ballard Spahr LLP,Legal Services,Bond Counsel - GO,1/1/2020,12/31/2020,183,0.00,0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1920270,192027001,CITY TREASURER,"BlackRock Capital Management, Inc.",Investment Advisor-Manager,Investment Manger,10/1/2019,9/30/2020,91,0.00,0.00,"BlackRock Capital Management, Inc.",01,ADVERTISED,For Profit
1820003,182000302,CITY TREASURER,Citizens Bank of Pennsylvania,General Consultant Services,Payroll Banking Services,7/1/2019,6/30/2020,0,0.00,0.00,Citizens Bank of Pennsylvania,01,ADVERTISED,For Profit
1820267,182026702,CITY TREASURER,Citizens Bank of Pennsylvania,General Consultant Services,Pension Banking Services,9/1/2019,8/31/2020,61,0.00,0.00,Citizens Bank of Pennsylvania,01,ADVERTISED,For Profit
1720683,172068303,CITY TREASURER,Cozen O'Connor,Legal Services,DC - Water & PGW,1/1/2020,12/31/2020,183,0.00,0.00,Cozen O'Connor,01,ADVERTISED,For Profit
1920398,192039801,CITY TREASURER,Cozen O'Connor,Legal Services,BC/DC - GO & Airport,1/1/2020,12/31/2020,183,"150,000.00","26,336.25",Cozen O'Connor,01,ADVERTISED,For Profit
1920404,192040401,CITY TREASURER,Digital Assurance Certification,General Consultant Services,Dissemination Agent,1/1/2020,12/31/2020,183,"16,000.00","6,250.00",Digital Assurance Certification,01,ADVERTISED,For Profit
1620440,162044004,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Legal Services - TRAN,6/1/2019,5/31/2020,0,0.00,0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1920333,192033301,CITY TREASURER,"EConsult Solutions, Inc",General Consultant Services,Lending Study Consultant,12/15/2019,12/14/2020,166,"50,271.00","50,269.00","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1720650,172065003,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,PGW Bond Counsel,1/1/2020,12/31/2020,183,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1920426,192042601,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,Disclosure Counsel- GO,1/1/2020,12/31/2020,183,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1920294,192029401,CITY TREASURER,"Frasca & Associates, LLC",General Consultant Services,Airport FA,9/15/2019,9/14/2020,75,"50,000.00",0.00,"Frasca & Associates, LLC",01,ADVERTISED,For Profit
1920258,192025801,CITY TREASURER,"Garcia Hamilton & Associates, L.P.",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,"Garcia Hamilton & Associates, L.P.",01,ADVERTISED,For Profit
1720655,172065503,CITY TREASURER,"Greenberg Traurig, LLP",Legal Services,Disclosure Counsel Water,1/1/2020,12/31/2020,183,"100,000.00",0.00,"Greenberg Traurig, LLP",01,ADVERTISED,For Profit
1920401,192040101,CITY TREASURER,"Greenberg Traurig, LLP",Legal Services,DC - Airport,1/1/2020,12/31/2020,183,0.00,0.00,"Greenberg Traurig, LLP",01,ADVERTISED,For Profit
2020292,2020292,CITY TREASURER,"HR&A Advisors, Inc",General Consultant Services,Public Bank Study,9/6/2019,6/30/2020,0,"75,000.00","37,500.00","HR&A Advisors, Inc",01,ADVERTISED,For Profit
1920412,192041201,CITY TREASURER,"Hardwick Law Firm, LLC",Legal Services,BC GO & DC Airport,1/1/2020,12/31/2020,183,"20,000.00",0.00,"Hardwick Law Firm, LLC",01,ADVERTISED,Non Profit
1620520,162052003,CITY TREASURER,Hawkins Delafield & Wood LLP,General Consultant Services,Arbitrage Services,6/15/2019,6/14/2020,0,"81,000.00","29,250.00",Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1920422,192042201,CITY TREASURER,Hawkins Delafield & Wood LLP,Legal Services,Disclosure Counsel - GO,1/1/2020,12/31/2020,183,0.00,0.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1920402,192040201,CITY TREASURER,Kutak Rock LLP,Legal Services,Bond Counsel - Airport,1/1/2020,12/31/2020,183,0.00,0.00,Kutak Rock LLP,01,ADVERTISED,For Profit
1920292,192029201,CITY TREASURER,Macquarie Investment Management Advisers,Remarketing-Dealer-Placmnt_Agt,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,Macquarie Investment Management Advisers,01,ADVERTISED,For Profit
MPXX20000076,MPXX20000076,CITY TREASURER,"McElwes and Quinn, LLC",Miscellaneous Order,Bond Printing Services,7/1/2019,6/30/2020,0,1.00,0.00,"McElwes and Quinn, LLC",102,EXEMPT,For Profit
1920253,192025301,CITY TREASURER,"PFM Asset Management, LLC",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,"PFM Asset Management, LLC",01,ADVERTISED,For Profit
1620364,162036405,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Water FA,1/1/2020,6/30/2020,0,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1720216,172021604,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,GO FA,8/1/2019,7/31/2020,30,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1920227,192022701,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,PGW FA,9/15/2019,9/14/2020,75,0.00,0.00,PFM Financial Advisors LLC,01,ADVERTISED,For Profit
1920371,192037101,CITY TREASURER,"PNC Capital Advisors, LLC",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,"PNC Capital Advisors, LLC",01,ADVERTISED,For Profit
1920257,192025701,CITY TREASURER,Payden & Rygel,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,Payden & Rygel,01,ADVERTISED,For Profit
1720215,172021503,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,GO FA,8/1/2019,7/31/2020,30,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1920226,192022601,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,Airport & PGW FA,9/15/2019,9/14/2020,75,"50,000.00",0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
2020459,2020459,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,GO FA,1/1/2020,12/31/2020,183,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1920261,192026101,CITY TREASURER,"Piedmont Investment Advisors, LLC",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,"Piedmont Investment Advisors, LLC",01,ADVERTISED,For Profit
1920293,192029301,CITY TREASURER,"Ramirez Asset Management, Inc.",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,"Ramirez Asset Management, Inc.",01,ADVERTISED,For Profit
1820372,182037202,CITY TREASURER,"SS&C Technologies, Inc.",Computer and Information Svcs,Debt Mgmy Software Srvc,1/1/2020,12/31/2020,183,"45,000.00","33,750.00","SS&C Technologies, Inc.",01,ADVERTISED,For Profit
1720651,172065103,CITY TREASURER,Saul Ewing LLP,Legal Services,DC PGW (backup),1/1/2020,12/31/2020,183,0.00,0.00,Saul Ewing LLP,01,ADVERTISED,For Profit
1920399,192039901,CITY TREASURER,Saul Ewing LLP,Legal Services,Bond Counsel - Airport,1/1/2020,12/31/2020,183,0.00,0.00,Saul Ewing LLP,01,ADVERTISED,For Profit
1920268,192026801,CITY TREASURER,Smith Graham,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,Smith Graham,01,ADVERTISED,For Profit
1920405,192040501,CITY TREASURER,Squire Patton Boggs (US) LLP,Legal Services,Bond Counsel - Airport,1/1/2020,12/31/2020,183,0.00,0.00,Squire Patton Boggs (US) LLP,01,ADVERTISED,For Profit
1920256,192025601,CITY TREASURER,Standish Mellon Asset Management Company LLC,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,Standish Mellon Asset Management Company LLC,01,ADVERTISED,For Profit
1920269,192026901,CITY TREASURER,Sterling Capital Mangement LLC,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,Sterling Capital Mangement LLC,01,ADVERTISED,For Profit
1920267,192026701,CITY TREASURER,"StoneRidge PMG Advisors, LLC",Investment Advisor-Manager,Investment Manger,10/1/2019,9/30/2020,91,0.00,0.00,"StoneRidge PMG Advisors, LLC",01,ADVERTISED,For Profit
1720624,172062403,CITY TREASURER,"Swap Financial Group, LLC",General Consultant Services,Swap Advisory Services,1/1/2020,12/31/2020,183,"48,000.00",0.00,"Swap Financial Group, LLC",01,ADVERTISED,For Profit
1920255,192025501,CITY TREASURER,The Swarthmore Group,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,The Swarthmore Group,01,ADVERTISED,For Profit
1720656,172065604,CITY TREASURER,"Turner Law, P.C.",Legal Services,BC PGW and DC Water,1/1/2020,12/31/2020,183,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1920425,192042501,CITY TREASURER,"Turner Law, P.C.",Legal Services,Disclosure Counsel - GO,1/1/2020,12/31/2020,183,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1920254,192025401,CITY TREASURER,"Wells Capital Management, Inc",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,91,0.00,0.00,"Wells Capital Management, Inc",01,ADVERTISED,For Profit
1420440,142044006,CITY TREASURER,"Wirecard North America, Inc.",General Consultant Services,Paycard Services,6/1/2019,5/31/2020,0,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
1420440,142044007,CITY TREASURER,"Wirecard North America, Inc.",General Consultant Services,Paycard Services,6/1/2020,5/31/2021,334,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
2020117,2020117,COMMERCE,ACHIEVEability,Housing and Economic Dev,TCMP,7/1/2019,6/30/2020,0,"80,000.00",0.00,ACHIEVEability,01,ADVERTISED,Non Profit
1920295,192029502,COMMERCE,ADK Consulting Inc. dba ADK Executive Search,General Consultant Services,RENEWAL ONE-TIME ONLY,10/1/2019,9/30/2020,91,0.00,0.00,ADK Consulting Inc. dba ADK Executive Search,01,ADVERTISED,For Profit
1720006,172000605,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL THREE,7/1/2019,6/30/2020,0,"2,900,000.00","2,534,070.93","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1820177,182017704,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL TWO-FY20,10/1/2019,9/30/2020,91,"350,000.00",0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX20000071,MPXX20000071,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2019,6/30/2020,0,"26,090.00","26,090.00",ARW Events,102,EXEMPT,For Profit
1720418,172041803,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL THREE,12/1/2019,11/30/2020,152,"150,000.00",0.00,"AVK Consulting, Inc.",01,ADVERTISED,For Profit
1920081,192008104,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,AMEND THREE-ADD SUB-FUNDS,7/1/2019,6/30/2020,0,"1,750,000.00","1,510,576.77","AVK Consulting, Inc.",01,ADVERTISED,For Profit
2020116,2020116,COMMERCE,African Cultural Alliance of North America,Housing and Economic Dev,TCMP,7/1/2019,6/30/2020,0,"175,000.00","113,681.58",African Cultural Alliance of North America,01,ADVERTISED,Non Profit
2020156,2020156,COMMERCE,African Cultural Alliance of North America,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,0,"170,754.00","108,640.40",African Cultural Alliance of North America,01,ADVERTISED,Non Profit
2020349,2020349,COMMERCE,African Cultural Alliance of North America,General Consultant Services,CDC  ED Support Grant,7/1/2019,6/30/2020,0,"62,500.00",0.00,African Cultural Alliance of North America,01,ADVERTISED,Non Profit
2020430,2020430,COMMERCE,African Cultural Alliance of North America,Housing and Economic Dev,Neighborhood Planning,12/1/2019,11/30/2020,152,"50,000.00","10,457.53",African Cultural Alliance of North America,01,ADVERTISED,Non Profit
1920204,192020401,COMMERCE,"Airport Design Consultants, Inc.",Architect and Engineer Svcs,RENEWAL ONE,7/1/2019,6/30/2020,0,"1,250,000.00","435,742.26","Airport Design Consultants, Inc.",01,ADVERTISED,For Profit
MPXX20000105,MPXX20000105,COMMERCE,"All Fitness Events, LLC",Miscellaneous Order,PHL RUNWAY 5K RUN-WALK,7/1/2019,6/30/2020,0,"15,675.00","14,567.68","All Fitness Events, LLC",102,EXEMPT,For Profit
2020206,2020206,COMMERCE,Allegheny West Foundation,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,0,"55,000.00","39,061.57",Allegheny West Foundation,01,ADVERTISED,Non Profit
1820274,182027402,COMMERCE,Altitude Strategies LLC,General Consultant Services,RENEWAL TWO - FY20,9/1/2019,8/31/2020,61,"100,000.00","52,230.00",Altitude Strategies LLC,01,ADVERTISED,For Profit
1920217,192021701,COMMERCE,"Arora Engineers, Inc",Architect and Engineer Svcs,RENEWAL ONE-FY20,8/1/2019,7/31/2020,30,"1,000,000.00","619,246.60","Arora Engineers, Inc",01,ADVERTISED,For Profit
1720319,172031905,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL THREE-FY20,10/1/2019,9/30/2020,91,"500,000.00","72,370.44","Atkins North America, Inc.",01,ADVERTISED,For Profit
1720777,172077704,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL TWO-FY20,6/1/2019,5/31/2020,0,"1,900,000.00","1,087,435.24","Atkins North America, Inc.",01,ADVERTISED,For Profit
1720777,172077705,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL THREE,6/1/2020,5/31/2021,334,"3,000,000.00",0.00,"Atkins North America, Inc.",01,ADVERTISED,For Profit
2020300,2020300,COMMERCE,"Avenue of the Arts, Inc.",General Consultant Services,Avenue Arts,7/1/2019,6/30/2020,0,"120,000.00","120,000.00","Avenue of the Arts, Inc.",08,EXEMPT,Non Profit
1720588,172058803,COMMERCE,"Borski Associates, LLC",General Consultant Services,RENEWAL THREE,12/1/2019,11/30/2020,152,"120,000.00",0.00,"Borski Associates, LLC",01,ADVERTISED,For Profit
1720541,172054103,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL THREE,1/1/2020,12/31/2020,183,"1,500,000.00","50,067.37","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920219,192021901,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL ONE-FY20,8/1/2019,7/31/2020,30,"750,000.00","167,318.44","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920602,1920602,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,FIELD LIGHTING VAULT,5/1/2019,4/30/2020,0,"1,000,000.00","209,024.69","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920602,192060201,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL ONE-FY21,5/1/2020,4/30/2021,303,"723,000.00",0.00,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
MPXX20000150,MPXX20000150,COMMERCE,Butterfly Consulting LLC,Miscellaneous Order,GUEST EXPERIENCE CONSULT,8/1/2019,6/30/2020,0,"34,000.00","26,002.91",Butterfly Consulting LLC,102,EXEMPT,For Profit
1920229,192022901,COMMERCE,"C&S Engineers, Inc.",General Consultant Services,RENEWAL ONE,11/1/2019,10/31/2020,122,"195,000.00",0.00,"C&S Engineers, Inc.",01,ADVERTISED,For Profit
2020027,202002701,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,AMEND ONE-ADD SUB & FUNDS,7/1/2019,6/30/2020,0,"1,600,000.00","791,963.82","C&S Engineers, Inc.",01,ADVERTISED,For Profit
1920144,192014402,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL ONE,7/1/2019,6/30/2020,0,"220,000.00","124,159.75","CBIZ MHM, LLC",01,ADVERTISED,For Profit
2020275,2020275,COMMERCE,"Called To Serve CDC, Inc.",General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,0,"98,000.00","55,767.57","Called To Serve CDC, Inc.",01,ADVERTISED,Non Profit
2020303,2020303,COMMERCE,"Called To Serve CDC, Inc.",General Consultant Services,CDC  ED Support Grant,7/1/2019,6/30/2020,0,"75,000.00","30,588.75","Called To Serve CDC, Inc.",01,ADVERTISED,Non Profit
1720014,172001408,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,RENEWAL THREE FY20,7/1/2019,6/30/2020,0,"600,000.00","343,010.45","Campbell-Hill Aviation Group, LLC",01,ADVERTISED,For Profit
1920493,192049303,COMMERCE,"Career Concepts, Inc. dba CCI Consulting",General Consultant Services,AMEND TWO-ADD'L FUNDS,4/1/2020,3/31/2021,273,"100,000.00",0.00,"Career Concepts, Inc. dba CCI Consulting",01,ADVERTISED,For Profit
2020341,2020341,COMMERCE,Centennial Parkside CDC,General Consultant Services,CDC  ED Support Grant,7/1/2019,6/30/2020,0,"50,000.00","50,000.00",Centennial Parkside CDC,01,ADVERTISED,Non Profit
MPXX20000106,MPXX20000106,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storefront Program Asst,7/1/2019,6/30/2020,0,"34,000.00","8,783.00",Community Design Collaborative,102,EXEMPT,Non Profit
1820277,182027702,COMMERCE,"Community Marketing Concepts, Inc.",General Consultant Services,RENEWAL TWO,9/1/2019,8/31/2020,61,"35,000.00","28,725.00","Community Marketing Concepts, Inc.",01,ADVERTISED,For Profit
2020387,2020387,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,MP ARCHITECT AND ROOFING,1/1/2020,12/31/2020,183,"1,000,000.00","86,517.79",Converse Winkler Architecture,01,ADVERTISED,For Profit
2020302,202030201,COMMERCE,CultureTrust Greater Philadelphia,Housing and Economic Dev,Comprehensive Contract,7/1/2019,6/30/2020,0,"305,000.00","142,876.23",CultureTrust Greater Philadelphia,06,EXEMPT,Non Profit
