original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1920254,1920254,CITY TREASURER,"Wells Capital Management, Inc",Investment Advisor-Manager,Investment Manager,10/1/2018,9/30/2019,0,0.00,0.00,"Wells Capital Management, Inc",01,ADVERTISED,For Profit
1420440,142044006,CITY TREASURER,"Wirecard North America, Inc.",General Consultant Services,Paycard Services,6/1/2019,5/31/2020,243,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
1820332,182033201,COMMERCE,3890 North 10th Street Inc.,Housing and Economic Dev,Time Amendment,1/1/2019,12/31/2019,91,0.00,0.00,3890 North 10th Street Inc.,01,ADVERTISED,Non Profit
1920295,192029501,COMMERCE,ADK Consulting Inc. dba ADK Executive Search,General Consultant Services,AMEND ONE - ADD SUB,10/1/2018,9/30/2019,0,"175,000.00","93,276.32",ADK Consulting Inc. dba ADK Executive Search,01,ADVERTISED,For Profit
1720006,172000605,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL THREE,7/1/2019,6/30/2020,273,"2,900,000.00","470,656.71","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1820177,182017703,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMEND TWO-ADD'L FUNDS,10/1/2018,9/30/2019,0,"150,000.00","129,758.29","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX20000071,MPXX20000071,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2019,6/30/2020,273,"34,000.00","10,650.00",ARW Events,102,EXEMPT,For Profit
1720418,172041802,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL TWO,12/1/2018,11/30/2019,60,"100,000.00",0.00,"AVK Consulting, Inc.",01,ADVERTISED,For Profit
1920081,192008103,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL ONE-FY20,7/1/2019,6/30/2020,273,"1,500,000.00","281,759.98","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1920204,192020401,COMMERCE,"Airport Design Consultants, Inc.",Architect and Engineer Svcs,RENEWAL ONE,7/1/2019,6/30/2020,273,"1,250,000.00","6,445.60","Airport Design Consultants, Inc.",01,ADVERTISED,For Profit
MPXX20000105,MPXX20000105,COMMERCE,"All Fitness Events, LLC",Miscellaneous Order,PHL RUNWAY 5K RUN-WALK,7/1/2019,6/30/2020,273,"15,675.00","14,567.68","All Fitness Events, LLC",102,EXEMPT,For Profit
1820274,182027401,COMMERCE,Altitude Strategies LLC,General Consultant Services,RENEWAL ONE,9/1/2018,8/31/2019,0,"70,000.00","57,950.00",Altitude Strategies LLC,01,ADVERTISED,For Profit
1820274,182027402,COMMERCE,Altitude Strategies LLC,General Consultant Services,RENEWAL TWO - FY20,9/1/2019,8/31/2020,335,"100,000.00","6,400.00",Altitude Strategies LLC,01,ADVERTISED,For Profit
1920217,1920217,COMMERCE,"Arora Engineers, Inc",Architect and Engineer Svcs,MULTI PROJECT ELECTRICAL,8/1/2018,7/31/2019,0,"750,000.00","100,000.00","Arora Engineers, Inc",01,ADVERTISED,For Profit
1920217,192021701,COMMERCE,"Arora Engineers, Inc",Architect and Engineer Svcs,RENEWAL ONE-FY20,8/1/2019,7/31/2020,304,"1,000,000.00","122,738.56","Arora Engineers, Inc",01,ADVERTISED,For Profit
1720319,172031904,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,AMEND TWO-ADD SUBS,10/1/2018,9/30/2019,0,"300,000.00","377,765.94","Atkins North America, Inc.",01,ADVERTISED,For Profit
1720777,172077704,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL TWO-FY20,6/1/2019,5/31/2020,243,"1,900,000.00","109,570.25","Atkins North America, Inc.",01,ADVERTISED,For Profit
1720588,172058802,COMMERCE,"Borski Associates, LLC",General Consultant Services,RENEWAL TWO,12/1/2018,11/30/2019,60,"120,000.00","20,000.00","Borski Associates, LLC",01,ADVERTISED,For Profit
1720541,172054102,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL TWO,1/1/2019,12/31/2019,91,"1,500,000.00","637,452.06","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920219,1920219,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,MULTI PROJECT ELECTRICAL,8/1/2018,7/31/2019,0,"750,000.00","100,000.00","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920219,192021901,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL ONE-FY20,8/1/2019,7/31/2020,304,"750,000.00","19,171.34","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920602,1920602,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,FIELD LIGHTING VAULT,5/1/2019,4/30/2020,212,"1,000,000.00",0.00,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
MPXX20000150,MPXX20000150,COMMERCE,Butterfly Consulting LLC,Miscellaneous Order,GUEST EXPERIENCE CONSULT,8/1/2019,6/30/2020,273,"34,000.00",0.00,Butterfly Consulting LLC,102,EXEMPT,For Profit
1920229,1920229,COMMERCE,"C&S Engineers, Inc.",General Consultant Services,SUSTAINABILITY,11/1/2018,10/31/2019,30,"100,000.00","46,473.73","C&S Engineers, Inc.",01,ADVERTISED,For Profit
2020027,2020027,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,ON CALL AIRPORT PLANNING,7/1/2019,6/30/2020,273,"600,000.00",0.00,"C&S Engineers, Inc.",01,ADVERTISED,For Profit
1920144,192014402,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL ONE,7/1/2019,6/30/2020,273,"220,000.00",815.00,"CBIZ MHM, LLC",01,ADVERTISED,For Profit
1620156,162015606,COMMERCE,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,AMEND THREE-ADD'L FUNDS,12/1/2018,11/30/2019,60,"1,437,695.00","1,009,060.97","CDA& I Architecture and Interiors, LTD",01,ADVERTISED,For Profit
1720014,172001408,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,RENEWAL THREE FY20,7/1/2019,6/30/2020,273,"600,000.00","4,891.21","Campbell-Hill Aviation Group, LLC",01,ADVERTISED,For Profit
1920493,192049301,COMMERCE,"Career Concepts, Inc. dba CCI Consulting",General Consultant Services,AMEND ONE-ADD SUB,4/1/2019,3/31/2020,182,"100,000.00",0.00,"Career Concepts, Inc. dba CCI Consulting",01,ADVERTISED,For Profit
2020182,2020182,COMMERCE,Citizens Alliance for Better Neighborhoods,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,273,"45,000.00",0.00,Citizens Alliance for Better Neighborhoods,01,ADVERTISED,Non Profit
MPXX20000106,MPXX20000106,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storefront Program Asst,7/1/2019,6/30/2020,273,"34,000.00",0.00,Community Design Collaborative,102,EXEMPT,Non Profit
1820277,182027701,COMMERCE,"Community Marketing Concepts, Inc.",General Consultant Services,RENEWAL ONE-TIME ONLY,9/1/2018,8/31/2019,0,0.00,"8,250.00","Community Marketing Concepts, Inc.",01,ADVERTISED,For Profit
1820277,182027702,COMMERCE,"Community Marketing Concepts, Inc.",General Consultant Services,RENEWAL TWO,9/1/2019,8/31/2020,335,"35,000.00",0.00,"Community Marketing Concepts, Inc.",01,ADVERTISED,For Profit
1620259,162025904,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,RENEWAL THREE,1/1/2019,12/31/2019,91,"600,000.00","235,556.84",Converse Winkler Architecture,01,ADVERTISED,For Profit
1820112,182011202,COMMERCE,"Cushman & Wakefield of Pa., LLC d/b/a Cushman & Wakefield, I",General Consultant Services,RENEWAL TWO-FY20,7/1/2019,6/30/2020,273,"40,000.00",0.00,"Cushman & Wakefield of Pa., LLC d/b/a Cushman & Wakefield, I",01,ADVERTISED,For Profit
1620516,162051603,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Pier 53 to 68,1/1/2019,12/31/2019,91,0.00,0.00,Delaware River Waterfront Corporation,08,EXEMPT,Non Profit
1820111,182011103,COMMERCE,"E. H. Lynn & Associates, LLC",General Consultant Services,RENEWAL TWO-FY20,7/1/2019,6/30/2020,273,"30,000.00",0.00,"E. H. Lynn & Associates, LLC",01,ADVERTISED,For Profit
1620392,162039203,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,Disparity Study,12/15/2018,12/14/2019,74,"100,000.00","100,000.00","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1920413,1920413,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,ECONOMIC IMPACT ANALYSIS,1/1/2019,12/31/2019,91,"70,000.00","57,835.00","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1620134,162013406,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,RENEWAL TWO-FY20,7/1/2019,6/30/2020,273,"200,000.00",0.00,"ELECTRONIC DATA, INC.",01,ADVERTISED,For Profit
1820327,182032703,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,AMEND TWO-ADD CLASS,10/1/2018,9/30/2019,0,"6,833,942.00",0.00,Elliott Lewis Corp.,01,ADVERTISED,For Profit
1920318,1920318,COMMERCE,"Esperanza Health Center, Inc.",Housing and Economic Dev,NED Grant Program,10/1/2018,9/30/2019,0,"250,000.00","183,988.02","Esperanza Health Center, Inc.",01,ADVERTISED,Non Profit
MPXX20000072,MPXX20000072,COMMERCE,Eventive Productions,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2019,6/30/2020,273,"34,000.00","14,660.00",Eventive Productions,102,EXEMPT,For Profit
1720213,172021303,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,RENEWAL THREE-FY20,7/1/2019,6/30/2020,273,"1,000,000.00",0.00,"Faith Group, LLC",01,ADVERTISED,For Profit
1820432,182043201,COMMERCE,"Faith Group, LLC",Computer and Information Svcs,RENEWAL ONE,2/1/2019,1/31/2020,122,"500,000.00","80,620.49","Faith Group, LLC",01,ADVERTISED,For Profit
1820408,182040801,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT ONE,6/1/2018,5/31/2022,973,"52,500,000.00","14,045,375.14","First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
2020119,2020119,COMMERCE,Frankford Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2019,6/30/2020,273,"150,000.00",0.00,Frankford Community Development Corporation,01,ADVERTISED,Non Profit
2020210,2020210,COMMERCE,Frankford Community Development Corporation,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,273,"124,000.00",0.00,Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1920372,1920372,COMMERCE,"GRA,  Inc.",General Consultant Services,AIR SERVICE DEVELOPMENT,1/1/2019,12/31/2019,91,"250,000.00","63,177.95","GRA,  Inc.",01,ADVERTISED,For Profit
1220573,122057308,COMMERCE,Global Program Partners,General Consultant Services,AMEND EIGHT-FY20,5/25/2016,5/24/2020,236,"16,900,000.00","19,125,309.36",Global Program Partners,01,ADVERTISED,For Profit
1820085,182008503,COMMERCE,"Global Resource Management, Inc.",General Consultant Services,RENEWAL TWO-FY20,7/1/2019,6/30/2020,273,"75,000.00",0.00,"Global Resource Management, Inc.",01,ADVERTISED,For Profit
1920203,192020301,COMMERCE,HDR Engineering Inc.,Architect and Engineer Svcs,RENEWAL ONE,7/1/2019,6/30/2020,273,"1,500,000.00","63,266.56",HDR Engineering Inc.,01,ADVERTISED,For Profit
1720007,172000703,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,RENEWAL THREE,7/1/2019,6/30/2020,273,"1,250,000.00",0.00,"HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
