original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1620016,162001607,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,AMEND FIVE-ADD'L FUNDS,7/1/2017,6/30/2018,0,750000,428187.07,"C&S Engineers, Inc.",1,ADVERTISED,For Profit
1520432,152043203,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL THREE,12/1/2017,11/30/2018,152,100000,0,"CBIZ MHM, LLC",1,ADVERTISED,For Profit
1620156,162015604,COMMERCE,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,RENEWAL TWO-FUNDS/TIME,12/1/2017,11/30/2018,152,1067935,603015.2,"CDA& I Architecture and Interiors, LTD",1,ADVERTISED,For Profit
1720014,172001405,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,AMEND FOUR-ADD'L FUND/SUB,7/1/2017,6/30/2018,0,600000,427200.2,"Campbell-Hill Aviation Group, LLC",1,ADVERTISED,For Profit
1720623,172062302,COMMERCE,"Chambers, Conlon & Hartwell, LLC",General Consultant Services,AMENDMENT ONE-ADD'L FUNDS,1/1/2018,12/31/2018,183,90000,0,"Chambers, Conlon & Hartwell, LLC",1,ADVERTISED,For Profit
MPXX18000006,MPXX18000006,COMMERCE,Committee of Seventy,Miscellaneous Order,THE FRANKLIN CHALLENGE,7/1/2017,6/30/2018,0,32000,10544.25,Committee of Seventy,102,EXEMPT,Non Profit
MPXX18000218,MPXX18000218,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storefront Imp Program,7/1/2017,6/30/2018,0,30000,25402,Community Design Collaborative,102,EXEMPT,Non Profit
1820277,1820277,COMMERCE,"Community Marketing Concepts, Inc.",General Consultant Services,PASSENGER SURVEY CONSULT,9/1/2017,8/31/2018,61,35000,11575,"Community Marketing Concepts, Inc.",1,ADVERTISED,For Profit
1620259,162025903,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,RENEWAL TWO,1/1/2018,12/31/2018,183,600000,11171.81,Converse Winkler Architecture,1,ADVERTISED,For Profit
MPXX18000048,MPXX18000048,COMMERCE,"Creative Planning International, Inc d/b/a The Lett Group",Miscellaneous Order,BUSINESS ETIQUETTE,7/1/2017,6/30/2018,0,32000,0,"Creative Planning International, Inc d/b/a The Lett Group",102,EXEMPT,For Profit
1820112,1820112,COMMERCE,"Cushman & Wakefield of Pa., Inc.",General Consultant Services,REAL ESTATE APPRAISAL,7/1/2017,6/30/2018,0,40000,0,"Cushman & Wakefield of Pa., Inc.",1,ADVERTISED,For Profit
320600,32060013,COMMERCE,Daroff Design Inc. + DDI Architects PC,Architect and Engineer Svcs,AMENDMENT 13-TIME ONLY,12/1/2017,11/30/2018,152,0,0,Daroff Design Inc. + DDI Architects PC,,Prior to 2-1-2006,For Profit
1620516,162051602,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Pier 53 to 68,1/1/2018,12/31/2018,183,0,0,Delaware River Waterfront Corporation,8,EXEMPT,Non Profit
1720736,172073601,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Penns Landing imp,7/1/2017,6/30/2018,0,0,2000000,Delaware River Waterfront Corporation,8,EXEMPT,Non Profit
1820486,1820486,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Penns Landing Improvments,7/1/2017,6/30/2018,0,7640000,2000000,Delaware River Waterfront Corporation,8,EXEMPT,Non Profit
MPXX18000162,MPXX18000162,COMMERCE,Drexel University,Miscellaneous Order,Airport Autism Program,7/1/2017,6/30/2018,0,32000,0,Drexel University,102,EXEMPT,Non Profit
1820111,1820111,COMMERCE,"E. H. Lynn & Associates, LLC",General Consultant Services,REAL ESTATE APPRAISAL,7/1/2017,6/30/2018,0,30000,0,"E. H. Lynn & Associates, LLC",1,ADVERTISED,For Profit
1620392,162039202,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,Disparity Study,12/15/2017,12/14/2018,166,75000,75000,"EConsult Solutions, Inc",1,ADVERTISED,For Profit
1620134,162013404,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,AMENDMENT FOUR-ADDL FUNDS,8/1/2015,6/30/2018,0,5650730.5,4303331.31,"ELECTRONIC DATA, INC.",1,ADVERTISED,For Profit
1820327,182032701,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,AMEND ONE-ADD'L FUNDING,10/1/2017,9/30/2018,91,6800000,2791770.85,Elliott Lewis Corp.,1,ADVERTISED,For Profit
MPXX18000328,MPXX18000328,COMMERCE,"Ellison Group, The",Miscellaneous Order,S.T.A.R.S. L.E.A.D.S,3/12/2018,6/30/2018,0,16000,0,"Ellison Group, The",102,EXEMPT,For Profit
MPXX18000045,MPXX18000045,COMMERCE,Eventive Productions,Miscellaneous Order,Entertainment Services,7/1/2017,6/30/2018,0,24303,22648,Eventive Productions,102,EXEMPT,For Profit
1720055,172005501,COMMERCE,FINANTA,Housing and Economic Dev,BTAP,7/1/2017,6/30/2018,0,125000,90021.41,FINANTA,1,ADVERTISED,Non Profit
1720213,172021301,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,RENEWAL ONE,7/1/2017,6/30/2018,0,1000000,825845.15,"Faith Group, LLC",1,ADVERTISED,For Profit
1820432,1820432,COMMERCE,"Faith Group, LLC",Computer and Information Svcs,CISM,2/1/2018,1/31/2019,214,500000,0,"Faith Group, LLC",1,ADVERTISED,For Profit
1120564,112056407,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT FOUR-TIME-FUND,6/1/2017,5/31/2018,0,12157721,10328503.79,"First Transit, Inc  (subsidiary of FirstGroup)",1,ADVERTISED,For Profit
1820408,1820408,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,SHUTTLE BUS,6/1/2018,5/31/2022,1430,52500000,0,"First Transit, Inc  (subsidiary of FirstGroup)",1,ADVERTISED,For Profit
MPXX18000011,MPXX18000011,COMMERCE,"Forest Applications Training, Inc.",Miscellaneous Order,Chainsaw & Tree Maint,7/1/2017,6/30/2018,0,10000,0,"Forest Applications Training, Inc.",102,EXEMPT,For Profit
