original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1920427,192042701,CITY TREASURER,Ballard Spahr LLP,Legal Services,Bond Counsel - GO,1/1/2020,12/31/2020,274,0.00,0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1920270,192027001,CITY TREASURER,"BlackRock Capital Management, Inc.",Investment Advisor-Manager,Investment Manger,10/1/2019,9/30/2020,182,0.00,0.00,"BlackRock Capital Management, Inc.",01,ADVERTISED,For Profit
1820003,182000302,CITY TREASURER,Citizens Bank of Pennsylvania,General Consultant Services,Payroll Banking Services,7/1/2019,6/30/2020,90,0.00,0.00,Citizens Bank of Pennsylvania,01,ADVERTISED,For Profit
1820267,182026702,CITY TREASURER,Citizens Bank of Pennsylvania,General Consultant Services,Pension Banking Services,9/1/2019,8/31/2020,152,0.00,0.00,Citizens Bank of Pennsylvania,01,ADVERTISED,For Profit
1720683,172068303,CITY TREASURER,Cozen O'Connor,Legal Services,DC - Water & PGW,1/1/2020,12/31/2020,274,0.00,0.00,Cozen O'Connor,01,ADVERTISED,For Profit
1920398,192039801,CITY TREASURER,Cozen O'Connor,Legal Services,BC/DC - GO & Airport,1/1/2020,12/31/2020,274,"150,000.00","10,250.25",Cozen O'Connor,01,ADVERTISED,For Profit
1920404,192040401,CITY TREASURER,Digital Assurance Certification,General Consultant Services,Dissemination Agent,1/1/2020,12/31/2020,274,"16,000.00","6,000.00",Digital Assurance Certification,01,ADVERTISED,For Profit
1620440,162044004,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Legal Services - TRAN,6/1/2019,5/31/2020,60,0.00,0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1920333,192033301,CITY TREASURER,"EConsult Solutions, Inc",General Consultant Services,Lending Study Consultant,12/15/2019,12/14/2020,257,"50,271.00","25,135.50","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1920426,192042601,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,Disclosure Counsel- GO,1/1/2020,12/31/2020,274,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1920294,192029401,CITY TREASURER,"Frasca & Associates, LLC",General Consultant Services,Airport FA,9/15/2019,9/14/2020,166,"50,000.00",0.00,"Frasca & Associates, LLC",01,ADVERTISED,For Profit
1920258,192025801,CITY TREASURER,"Garcia Hamilton & Associates, L.P.",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,"Garcia Hamilton & Associates, L.P.",01,ADVERTISED,For Profit
1720655,172065503,CITY TREASURER,"Greenberg Traurig, LLP",Legal Services,Disclosure Counsel Water,1/1/2020,12/31/2020,274,"100,000.00",0.00,"Greenberg Traurig, LLP",01,ADVERTISED,For Profit
2020292,2020292,CITY TREASURER,"HR&A Advisors, Inc",General Consultant Services,Public Bank Study,9/6/2019,6/30/2020,90,"75,000.00","37,500.00","HR&A Advisors, Inc",01,ADVERTISED,For Profit
1920412,192041201,CITY TREASURER,"Hardwick Law Firm, LLC",Legal Services,BC GO & DC Airport,1/1/2020,12/31/2020,274,"20,000.00",0.00,"Hardwick Law Firm, LLC",01,ADVERTISED,Non Profit
1620520,162052003,CITY TREASURER,Hawkins Delafield & Wood LLP,General Consultant Services,Arbitrage Services,6/15/2019,6/14/2020,74,"81,000.00","29,250.00",Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1920402,192040201,CITY TREASURER,Kutak Rock LLP,Legal Services,Bond Counsel - Airport,1/1/2020,12/31/2020,274,0.00,0.00,Kutak Rock LLP,01,ADVERTISED,For Profit
MPXX20000076,MPXX20000076,CITY TREASURER,"McElwes and Quinn, LLC",Miscellaneous Order,Bond Printing Services,7/1/2019,6/30/2020,90,1.00,0.00,"McElwes and Quinn, LLC",102,EXEMPT,For Profit
1920253,192025301,CITY TREASURER,"PFM Asset Management, LLC",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,"PFM Asset Management, LLC",01,ADVERTISED,For Profit
1620364,162036405,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Water FA,1/1/2020,6/30/2020,90,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1720216,172021604,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,GO FA,8/1/2019,7/31/2020,121,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1920227,192022701,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,PGW FA,9/15/2019,9/14/2020,166,0.00,0.00,PFM Financial Advisors LLC,01,ADVERTISED,For Profit
1920371,192037101,CITY TREASURER,"PNC Capital Advisors, LLC",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,"PNC Capital Advisors, LLC",01,ADVERTISED,For Profit
1920257,192025701,CITY TREASURER,Payden & Rygel,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,Payden & Rygel,01,ADVERTISED,For Profit
1720215,172021503,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,GO FA,8/1/2019,7/31/2020,121,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1920226,192022601,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,Airport & PGW FA,9/15/2019,9/14/2020,166,"50,000.00",0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1920261,192026101,CITY TREASURER,"Piedmont Investment Advisors, LLC",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,"Piedmont Investment Advisors, LLC",01,ADVERTISED,For Profit
1920293,192029301,CITY TREASURER,"Ramirez Asset Management, Inc.",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,"Ramirez Asset Management, Inc.",01,ADVERTISED,For Profit
1820372,182037202,CITY TREASURER,"SS&C Technologies, Inc.",Computer and Information Svcs,Debt Mgmy Software Srvc,1/1/2020,12/31/2020,274,"45,000.00","33,750.00","SS&C Technologies, Inc.",01,ADVERTISED,For Profit
1720651,172065103,CITY TREASURER,Saul Ewing LLP,Legal Services,DC PGW (backup),1/1/2020,12/31/2020,274,0.00,0.00,Saul Ewing LLP,01,ADVERTISED,For Profit
1920268,192026801,CITY TREASURER,Smith Graham,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,Smith Graham,01,ADVERTISED,For Profit
1920256,192025601,CITY TREASURER,Standish Mellon Asset Management Company LLC,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,Standish Mellon Asset Management Company LLC,01,ADVERTISED,For Profit
1920269,192026901,CITY TREASURER,Sterling Capital Mangement LLC,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,Sterling Capital Mangement LLC,01,ADVERTISED,For Profit
1920267,192026701,CITY TREASURER,"StoneRidge PMG Advisors, LLC",Investment Advisor-Manager,Investment Manger,10/1/2019,9/30/2020,182,0.00,0.00,"StoneRidge PMG Advisors, LLC",01,ADVERTISED,For Profit
1720624,172062403,CITY TREASURER,"Swap Financial Group, LLC",General Consultant Services,Swap Advisory Services,1/1/2020,12/31/2020,274,"48,000.00",0.00,"Swap Financial Group, LLC",01,ADVERTISED,For Profit
1920255,192025501,CITY TREASURER,The Swarthmore Group,Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,The Swarthmore Group,01,ADVERTISED,For Profit
1720656,172065604,CITY TREASURER,"Turner Law, P.C.",Legal Services,BC PGW and DC Water,1/1/2020,12/31/2020,274,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1920425,192042501,CITY TREASURER,"Turner Law, P.C.",Legal Services,Disclosure Counsel - GO,1/1/2020,12/31/2020,274,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1920254,192025401,CITY TREASURER,"Wells Capital Management, Inc",Investment Advisor-Manager,Investment Manager,10/1/2019,9/30/2020,182,0.00,0.00,"Wells Capital Management, Inc",01,ADVERTISED,For Profit
1420440,142044006,CITY TREASURER,"Wirecard North America, Inc.",General Consultant Services,Paycard Services,6/1/2019,5/31/2020,60,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
2020117,2020117,COMMERCE,ACHIEVEability,Housing and Economic Dev,TCMP,7/1/2019,6/30/2020,90,"80,000.00",0.00,ACHIEVEability,01,ADVERTISED,Non Profit
1920295,192029502,COMMERCE,ADK Consulting Inc. dba ADK Executive Search,General Consultant Services,RENEWAL ONE-TIME ONLY,10/1/2019,9/30/2020,182,0.00,0.00,ADK Consulting Inc. dba ADK Executive Search,01,ADVERTISED,For Profit
1720006,172000605,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL THREE,7/1/2019,6/30/2020,90,"2,900,000.00","2,269,698.25","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1820177,182017704,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL TWO-FY20,10/1/2019,9/30/2020,182,"350,000.00",0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX20000071,MPXX20000071,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2019,6/30/2020,90,"34,000.00","26,090.00",ARW Events,102,EXEMPT,For Profit
1720418,172041803,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL THREE,12/1/2019,11/30/2020,243,"150,000.00",0.00,"AVK Consulting, Inc.",01,ADVERTISED,For Profit
1920081,192008104,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,AMEND THREE-ADD SUB-FUNDS,7/1/2019,6/30/2020,90,"1,750,000.00","1,136,462.43","AVK Consulting, Inc.",01,ADVERTISED,For Profit
2020116,2020116,COMMERCE,African Cultural Alliance of North America,Housing and Economic Dev,TCMP,7/1/2019,6/30/2020,90,"175,000.00","76,303.43",African Cultural Alliance of North America,01,ADVERTISED,Non Profit
2020156,2020156,COMMERCE,African Cultural Alliance of North America,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,90,"170,754.00","70,719.85",African Cultural Alliance of North America,01,ADVERTISED,Non Profit
2020349,2020349,COMMERCE,African Cultural Alliance of North America,General Consultant Services,CDC  ED Support Grant,7/1/2019,6/30/2020,90,"62,500.00",0.00,African Cultural Alliance of North America,01,ADVERTISED,Non Profit
2020430,2020430,COMMERCE,African Cultural Alliance of North America,Housing and Economic Dev,Neighborhood Planning,12/1/2019,11/30/2020,243,"50,000.00",0.00,African Cultural Alliance of North America,01,ADVERTISED,Non Profit
1920204,192020401,COMMERCE,"Airport Design Consultants, Inc.",Architect and Engineer Svcs,RENEWAL ONE,7/1/2019,6/30/2020,90,"1,250,000.00","418,854.61","Airport Design Consultants, Inc.",01,ADVERTISED,For Profit
MPXX20000105,MPXX20000105,COMMERCE,"All Fitness Events, LLC",Miscellaneous Order,PHL RUNWAY 5K RUN-WALK,7/1/2019,6/30/2020,90,"15,675.00","14,567.68","All Fitness Events, LLC",102,EXEMPT,For Profit
2020206,2020206,COMMERCE,Allegheny West Foundation,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,90,"55,000.00","31,566.08",Allegheny West Foundation,01,ADVERTISED,Non Profit
1820274,182027402,COMMERCE,Altitude Strategies LLC,General Consultant Services,RENEWAL TWO - FY20,9/1/2019,8/31/2020,152,"100,000.00","43,250.00",Altitude Strategies LLC,01,ADVERTISED,For Profit
1920217,192021701,COMMERCE,"Arora Engineers, Inc",Architect and Engineer Svcs,RENEWAL ONE-FY20,8/1/2019,7/31/2020,121,"1,000,000.00","553,661.94","Arora Engineers, Inc",01,ADVERTISED,For Profit
1720319,172031905,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL THREE-FY20,10/1/2019,9/30/2020,182,"500,000.00","34,964.58","Atkins North America, Inc.",01,ADVERTISED,For Profit
1720777,172077704,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL TWO-FY20,6/1/2019,5/31/2020,60,"1,900,000.00","760,729.47","Atkins North America, Inc.",01,ADVERTISED,For Profit
2020300,2020300,COMMERCE,"Avenue of the Arts, Inc.",General Consultant Services,Avenue Arts,7/1/2019,6/30/2020,90,"120,000.00","90,000.00","Avenue of the Arts, Inc.",08,EXEMPT,Non Profit
1720588,172058803,COMMERCE,"Borski Associates, LLC",General Consultant Services,RENEWAL THREE,12/1/2019,11/30/2020,243,"120,000.00",0.00,"Borski Associates, LLC",01,ADVERTISED,For Profit
1720541,172054103,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL THREE,1/1/2020,12/31/2020,274,"1,500,000.00","50,067.37","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920219,192021901,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL ONE-FY20,8/1/2019,7/31/2020,121,"750,000.00","94,740.73","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1920602,1920602,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,FIELD LIGHTING VAULT,5/1/2019,4/30/2020,29,"1,000,000.00",0.00,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
MPXX20000150,MPXX20000150,COMMERCE,Butterfly Consulting LLC,Miscellaneous Order,GUEST EXPERIENCE CONSULT,8/1/2019,6/30/2020,90,"34,000.00","26,002.91",Butterfly Consulting LLC,102,EXEMPT,For Profit
1920229,192022901,COMMERCE,"C&S Engineers, Inc.",General Consultant Services,RENEWAL ONE,11/1/2019,10/31/2020,213,"195,000.00",0.00,"C&S Engineers, Inc.",01,ADVERTISED,For Profit
2020027,202002701,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,AMEND ONE-ADD SUB & FUNDS,7/1/2019,6/30/2020,90,"1,600,000.00","791,963.82","C&S Engineers, Inc.",01,ADVERTISED,For Profit
1920144,192014402,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL ONE,7/1/2019,6/30/2020,90,"220,000.00","71,825.00","CBIZ MHM, LLC",01,ADVERTISED,For Profit
2020275,2020275,COMMERCE,"Called To Serve CDC, Inc.",General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,90,"98,000.00","46,419.25","Called To Serve CDC, Inc.",01,ADVERTISED,Non Profit
2020303,2020303,COMMERCE,"Called To Serve CDC, Inc.",General Consultant Services,CDC  ED Support Grant,7/1/2019,6/30/2020,90,"75,000.00",0.00,"Called To Serve CDC, Inc.",01,ADVERTISED,Non Profit
1720014,172001408,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,RENEWAL THREE FY20,7/1/2019,6/30/2020,90,"600,000.00","255,784.55","Campbell-Hill Aviation Group, LLC",01,ADVERTISED,For Profit
1920493,192049301,COMMERCE,"Career Concepts, Inc. dba CCI Consulting",General Consultant Services,AMEND ONE-ADD SUB,4/1/2019,3/31/2020,0,"100,000.00","69,164.79","Career Concepts, Inc. dba CCI Consulting",01,ADVERTISED,For Profit
2020341,2020341,COMMERCE,Centennial Parkside CDC,General Consultant Services,CDC  ED Support Grant,7/1/2019,6/30/2020,90,"50,000.00","25,000.00",Centennial Parkside CDC,01,ADVERTISED,Non Profit
MPXX20000106,MPXX20000106,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storefront Program Asst,7/1/2019,6/30/2020,90,"34,000.00","8,783.00",Community Design Collaborative,102,EXEMPT,Non Profit
1820277,182027702,COMMERCE,"Community Marketing Concepts, Inc.",General Consultant Services,RENEWAL TWO,9/1/2019,8/31/2020,152,"35,000.00","28,725.00","Community Marketing Concepts, Inc.",01,ADVERTISED,For Profit
2020387,2020387,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,MP ARCHITECT AND ROOFING,1/1/2020,12/31/2020,274,"1,000,000.00",0.00,Converse Winkler Architecture,01,ADVERTISED,For Profit
2020302,202030201,COMMERCE,CultureTrust Greater Philadelphia,Housing and Economic Dev,Comprehensive Contract,7/1/2019,6/30/2020,90,"305,000.00","83,111.60",CultureTrust Greater Philadelphia,06,EXEMPT,Non Profit
1820112,182011202,COMMERCE,"Cushman & Wakefield of Pa., LLC d/b/a Cushman & Wakefield, I",General Consultant Services,RENEWAL TWO-FY20,7/1/2019,6/30/2020,90,"40,000.00",0.00,"Cushman & Wakefield of Pa., LLC d/b/a Cushman & Wakefield, I",01,ADVERTISED,For Profit
2020350,2020350,COMMERCE,"Diversified Community Services, Inc",General Consultant Services,CDC Support Grant,7/1/2019,6/30/2020,90,"50,000.00",0.00,"Diversified Community Services, Inc",01,ADVERTISED,Non Profit
1820111,182011103,COMMERCE,"E. H. Lynn & Associates, LLC",General Consultant Services,RENEWAL TWO-FY20,7/1/2019,6/30/2020,90,"30,000.00",0.00,"E. H. Lynn & Associates, LLC",01,ADVERTISED,For Profit
1920413,192041302,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,RENEWAL ONE-TIME ONLY,1/1/2020,6/30/2020,90,0.00,0.00,"EConsult Solutions, Inc",01,ADVERTISED,For Profit
1620134,162013406,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,RENEWAL TWO-FY20,7/1/2019,6/30/2020,90,"200,000.00","192,133.59","ELECTRONIC DATA, INC.",01,ADVERTISED,For Profit
1820327,182032704,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,RENEWAL TWO,10/1/2019,9/30/2020,182,"9,212,638.00",0.00,Elliott Lewis Corp.,01,ADVERTISED,For Profit
MPXX20000072,MPXX20000072,COMMERCE,Eventive Productions,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2019,6/30/2020,90,"34,000.00","19,925.00",Eventive Productions,102,EXEMPT,For Profit
2020209,2020209,COMMERCE,Fairmount Community Development Corporation,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,90,"44,000.00","16,366.17",Fairmount Community Development Corporation,01,ADVERTISED,Non Profit
1720213,172021304,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,AMEND ONE-INCREASE OH,7/1/2019,6/30/2020,90,"1,000,000.00","507,966.86","Faith Group, LLC",01,ADVERTISED,For Profit
1820432,182043201,COMMERCE,"Faith Group, LLC",Computer and Information Svcs,RENEWAL ONE,2/1/2019,1/31/2020,0,"500,000.00","139,907.43","Faith Group, LLC",01,ADVERTISED,For Profit
1820432,182043202,COMMERCE,"Faith Group, LLC",Computer and Information Svcs,RENEWAL TWO,2/1/2020,1/31/2021,305,"500,000.00",0.00,"Faith Group, LLC",01,ADVERTISED,For Profit
1820408,182040802,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMEND TWO-COST STRUCTURE,6/1/2018,5/31/2022,790,"52,500,000.00","23,731,459.65","First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
2020119,2020119,COMMERCE,Frankford Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2019,6/30/2020,90,"150,000.00","89,300.04",Frankford Community Development Corporation,01,ADVERTISED,Non Profit
2020210,2020210,COMMERCE,Frankford Community Development Corporation,General Consultant Services,Corridor Cleaning Program,7/1/2019,6/30/2020,90,"124,000.00","66,814.93",Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1920372,192037201,COMMERCE,"GRA,  Inc.",General Consultant Services,RENEWAL ONE,1/1/2020,12/31/2020,274,"250,000.00",0.00,"GRA,  Inc.",01,ADVERTISED,For Profit
2020120,2020120,COMMERCE,Germantown United Community Development Corporation,Housing and Economic Dev,TCMP,7/1/2019,6/30/2020,90,"150,000.00","91,840.84",Germantown United Community Development Corporation,01,ADVERTISED,Non Profit
1220573,122057308,COMMERCE,Global Program Partners,General Consultant Services,AMEND EIGHT-FY20,5/25/2016,5/24/2020,53,"16,900,000.00","21,498,302.03",Global Program Partners,01,ADVERTISED,For Profit
1820085,182008503,COMMERCE,"Global Resource Management, Inc.",General Consultant Services,RENEWAL TWO-FY20,7/1/2019,6/30/2020,90,"75,000.00","36,937.50","Global Resource Management, Inc.",01,ADVERTISED,For Profit
1920203,192020301,COMMERCE,HDR Engineering Inc.,Architect and Engineer Svcs,RENEWAL ONE,7/1/2019,6/30/2020,90,"1,500,000.00","381,590.50",HDR Engineering Inc.,01,ADVERTISED,For Profit
2020325,2020325,COMMERCE,HDR Engineering Inc.,Architect and Engineer Svcs,DESIGN PHL RESTROOMS,11/1/2019,10/31/2020,213,"2,000,000.00",0.00,HDR Engineering Inc.,01,ADVERTISED,For Profit
