original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
1520435,152043502,CITY TREASURER,Ballard Spahr LLP,Legal Services,BC/DC GF,12/15/2016,12/14/2017,166,0.00,0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1520302,152030202,CITY TREASURER,"BlackRock Capital Management, Inc.",Investment Advisor-Manager,Investment Manager,1/1/2017,12/31/2017,183,0.00,0.00,"BlackRock Capital Management, Inc.",01,ADVERTISED,For Profit
1520301,152030101,CITY TREASURER,CHANDLER ASSET MANAGEMENT,Investment Advisor-Manager,Investment Advisor,6/29/2016,6/28/2017,0,0.00,0.00,CHANDLER ASSET MANAGEMENT,01,ADVERTISED,For Profit
1520438,152043802,CITY TREASURER,Cozen O'Connor,Legal Services,BC DC GF,12/15/2016,12/14/2017,166,0.00,0.00,Cozen O'Connor,01,ADVERTISED,For Profit
1520492,152049202,CITY TREASURER,Digital Assurance Certification,General Consultant Services,Dissemination Agent,1/1/2017,12/31/2017,183,"16,000.00",0.00,Digital Assurance Certification,01,ADVERTISED,For Profit
1520341,152034102,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Consel - Airport,8/1/2016,7/31/2017,30,"15,000.00",0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1620440,1620440,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Legal Services - TRAN,6/1/2016,5/31/2017,0,0.00,0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1420440,142044003,CITY TREASURER,"ECOUNT, INC",General Consultant Services,Comm Banking - Pay cards,6/1/2016,5/31/2017,0,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
1520453,152045302,CITY TREASURER,"EConsult Solutions, Inc",General Consultant Services,Authorized Depositories,12/15/2016,12/14/2017,166,"47,615.00","23,807.50","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1520437,152043702,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,GO OTB GO DC,12/15/2016,12/14/2017,166,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1720650,1720650,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,Bond Counsel PGW,1/1/2017,12/31/2017,183,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1620377,162037701,CITY TREASURER,"Estrada Hinojosa & Company, Inc.",General Consultant Services,Water Financial Advisor,1/1/2017,12/31/2017,183,0.00,0.00,"Estrada Hinojosa & Company, Inc.",01,ADVERTISED,For Profit
1520249,152024902,CITY TREASURER,"Frasca & Associates, LLC",General Consultant Services,Airport FA,8/1/2016,7/31/2017,30,"50,000.00",0.00,"Frasca & Associates, LLC",01,ADVERTISED,For Profit
MPXX17000051,MPXX17000051,CITY TREASURER,"GNP SERVICES, CPA, PA",Miscellaneous Order,Verification Agent,7/1/2016,6/30/2017,0,1.00,0.00,"GNP SERVICES, CPA, PA",102,EXEMPT,For Profit
1520450,152045002,CITY TREASURER,Hawkins Delafield & Wood LLP,Legal Services,GF Disclosure Cousnel,12/15/2016,12/14/2017,166,0.00,0.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1620520,1620520,CITY TREASURER,Hawkins Delafield & Wood LLP,General Consultant Services,Arbitrage Services,6/15/2016,6/14/2017,0,"77,000.00",0.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1520343,152034302,CITY TREASURER,Kutak Rock LLP,Legal Services,Bond Counsel - Airport,8/1/2016,7/31/2017,30,"75,000.00",0.00,Kutak Rock LLP,01,ADVERTISED,For Profit
1520261,152026102,CITY TREASURER,"PFM Asset Management, LLC",Investment Advisor-Manager,Investment advisor,1/1/2017,12/31/2017,183,0.00,0.00,"PFM Asset Management, LLC",01,ADVERTISED,For Profit
1520250,152025003,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Airport FA,8/1/2016,7/31/2017,30,"50,000.00",0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1720216,172021601,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Municipal Advisor GO-OTB,8/1/2016,7/31/2017,30,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1420485,142048503,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,FA PGW,1/1/2017,12/31/2017,183,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1720215,1720215,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,Municipal Advisor GO-OTB,8/1/2016,7/31/2017,30,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1520256,152025602,CITY TREASURER,"RBC Global Asset Management (U.S.), Inc",Investment Advisor-Manager,Investment manager,1/1/2017,12/31/2017,183,0.00,0.00,"RBC Global Asset Management (U.S.), Inc",01,ADVERTISED,For Profit
1520257,152025701,CITY TREASURER,"Ramirez Asset Management, Inc.",Investment Advisor-Manager,Investment manager,6/29/2016,6/28/2017,0,0.00,0.00,"Ramirez Asset Management, Inc.",01,ADVERTISED,For Profit
1520257,152025702,CITY TREASURER,"Ramirez Asset Management, Inc.",Investment Advisor-Manager,Investment Manager,6/29/2017,6/28/2018,362,0.00,0.00,"Ramirez Asset Management, Inc.",01,ADVERTISED,For Profit
1320595,132059503,CITY TREASURER,"SS&C Technologies, Inc.",Computer and Information Svcs,Debt Management Software,6/30/2016,6/29/2017,0,"37,662.00","28,246.50","SS&C Technologies, Inc.",01,ADVERTISED,For Profit
1520340,152034002,CITY TREASURER,Saul Ewing LLP,Legal Services,Counsel - Airport,8/1/2016,7/31/2017,30,"100,000.00","62,067.70",Saul Ewing LLP,01,ADVERTISED,For Profit
1720651,1720651,CITY TREASURER,Saul Ewing LLP,Legal Services,Backup DC PGW,1/1/2017,12/31/2017,183,0.00,0.00,Saul Ewing LLP,01,ADVERTISED,For Profit
1620228,162022801,CITY TREASURER,Standish Mellon Asset Management Company LLC,Investment Advisor-Manager,Investment advisor,11/1/2016,10/31/2017,122,0.00,0.00,Standish Mellon Asset Management Company LLC,01,ADVERTISED,For Profit
1720624,1720624,CITY TREASURER,"Swap Financial Group, LLC",General Consultant Services,Swap Advisory Services,1/1/2017,12/31/2017,183,"48,000.00","12,000.00","Swap Financial Group, LLC",01,ADVERTISED,For Profit
1520258,152025802,CITY TREASURER,The Swarthmore Group,Investment Advisor-Manager,Investment Manager,1/1/2017,12/31/2017,183,0.00,0.00,The Swarthmore Group,01,ADVERTISED,For Profit
1520339,152033902,CITY TREASURER,"Turner Law, P.C.",Legal Services,Counsel - Airport,8/1/2016,7/31/2017,30,"20,000.00",0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1520436,152043602,CITY TREASURER,"Turner Law, P.C.",Legal Services,BC DC GO OTB,12/15/2016,12/14/2017,166,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1720656,1720656,CITY TREASURER,"Turner Law, P.C.",Legal Services,BC - PGW and DC - Water,1/1/2017,12/31/2017,183,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1420533,142053302,CITY TREASURER,US Bank National Association,General Consultant Services,Custody - Commer Bank Svc,6/30/2016,6/29/2017,0,0.00,0.00,US Bank National Association,01,ADVERTISED,For Profit
1520259,152025902,CITY TREASURER,"Wells Capital Management, Inc",Investment Advisor-Manager,Investment manager,1/1/2017,12/31/2017,183,0.00,0.00,"Wells Capital Management, Inc",01,ADVERTISED,For Profit
1420003,142000304,CITY TREASURER,"Wells Fargo Bank, N.A.",General Consultant Services,Payroll Banking,7/1/2016,6/30/2017,0,0.00,0.00,"Wells Fargo Bank, N.A.",01,ADVERTISED,For Profit
1420272,142027203,COMMERCE,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",General Consultant Services,RENEWAL THREE,7/1/2016,6/30/2017,0,0.00,"34,275.15","ABS Aviation Consultancy, Inc dba Airport Business Solutions",01,ADVERTISED,For Profit
1420316,142031605,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT TWO-ADD'L FUND,10/1/2016,9/30/2017,91,"250,000.00","127,357.86","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1620015,162001502,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUNDS,7/1/2016,6/30/2017,0,"975,000.00","622,289.26","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1720006,172000601,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUND,7/1/2016,6/30/2017,0,"2,500,000.00","1,569,375.55","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX17000056,MPXX17000056,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2016,6/30/2017,0,"31,995.00","31,995.00",ARW Events,102,EXEMPT,For Profit
1520009,152000904,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,AMENDMENT TWO-ADD SUB,7/1/2016,6/30/2017,0,"1,200,000.00","549,100.45","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1720418,1720418,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,AIRPORT SPACE PLANNING,12/1/2016,11/30/2017,152,"100,000.00","28,311.25","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1720101,1720101,COMMERCE,African Cultural Alliance of North America,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,0,"35,000.00","24,417.87",African Cultural Alliance of North America,01,ADVERTISED,Non Profit
1720121,1720121,COMMERCE,African Cultural Alliance of North America,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,0,"175,000.00","85,781.69",African Cultural Alliance of North America,01,ADVERTISED,Non Profit
MPXX17000254,MPXX17000254,COMMERCE,Airports Council International (ACI),Miscellaneous Order,PASSENGER SURVEY,10/30/2016,6/30/2017,0,"32,000.00",0.00,Airports Council International (ACI),102,EXEMPT,For Profit
MPXX17000220,MPXX17000220,COMMERCE,"All Fitness Events, LLC",Miscellaneous Order,5K-RUNWAY RUN,9/28/2016,6/30/2017,0,"15,000.00","10,475.00","All Fitness Events, LLC",102,EXEMPT,For Profit
1720106,1720106,COMMERCE,Allegheny West Foundation,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,0,"30,000.00","20,668.36",Allegheny West Foundation,01,ADVERTISED,Non Profit
1720114,1720114,COMMERCE,Allegheny West Foundation,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,0,"75,000.00","49,078.91",Allegheny West Foundation,01,ADVERTISED,Non Profit
MPXX17000405,MPXX17000405,COMMERCE,American Association of Airport Executives,Miscellaneous Order,AAAE Certifications,5/31/2017,6/30/2017,0,"10,000.00",0.00,American Association of Airport Executives,102,EXEMPT,For Profit
1720319,172031901,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUND,10/1/2016,9/30/2017,91,"1,400,000.00","302,214.77","Atkins North America, Inc.",01,ADVERTISED,For Profit
1720777,1720777,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,PHL CIVIL ENGINEERING,6/1/2017,5/31/2018,334,"1,500,000.00",0.00,"Atkins North America, Inc.",01,ADVERTISED,For Profit
MPXX17000100,MPXX17000100,COMMERCE,"Be Films, LLC d/b/a Five Story Media",Miscellaneous Order,VIDEO PRODUCTION-PHOTO,7/12/2016,6/30/2017,0,"32,000.00","25,550.00","Be Films, LLC d/b/a Five Story Media",102,EXEMPT,For Profit
1720588,1720588,COMMERCE,"Borski Associates, LLC",General Consultant Services,FEDERAL LOBBYING,12/1/2016,11/30/2017,152,"120,000.00",0.00,"Borski Associates, LLC",01,ADVERTISED,For Profit
MPXX17000083,MPXX17000083,COMMERCE,"Broad Run Consultants, Ltd",Miscellaneous Order,NFPA 70E HIGH VOLTAGE,7/5/2016,6/30/2017,0,"25,000.00","11,997.00","Broad Run Consultants, Ltd",102,EXEMPT,For Profit
1420314,142031403,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL THREE,10/1/2016,9/30/2017,91,"250,000.00","157,052.18","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1720541,1720541,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,PHL RFP ON CALL MEP,1/1/2017,12/31/2017,183,"1,500,000.00",0.00,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
1620016,162001603,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,AMENDMENT TWO-ADD'L FUNDS,7/1/2016,6/30/2017,0,"200,000.00","176,165.47","C&S Engineers, Inc.",01,ADVERTISED,For Profit
1520432,152043202,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL TWO,12/1/2016,11/30/2017,152,"100,000.00",0.00,"CBIZ MHM, LLC",01,ADVERTISED,For Profit
1620156,162015603,COMMERCE,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,AMENDMENT TWO-ADD'L FUNDS,12/1/2016,11/30/2017,152,"547,200.00",0.00,"CDA& I Architecture and Interiors, LTD",01,ADVERTISED,For Profit
1320426,132042606,COMMERCE,"CLEAN RENTAL SVC., INC.",General Consultant Services,AMENDMENT THREE-EXTENSION,3/31/2017,9/30/2017,91,"220,000.00",0.00,"CLEAN RENTAL SVC., INC.",01,ADVERTISED,For Profit
1720014,172001403,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,AMEND THREE-ADD'L FUNDS,7/1/2016,6/30/2017,0,"500,000.00","334,557.98","Campbell-Hill Aviation Group, LLC",01,ADVERTISED,For Profit
1520512,152051202,COMMERCE,Center City District,General Consultant Services,Reading Viaduct,4/1/2017,3/31/2018,273,0.00,0.00,Center City District,08,EXEMPT,Non Profit
MPXX17000148,MPXX17000148,COMMERCE,"Centri Business Consulting, LLC",Miscellaneous Order,ACCOUNTING SERVICES,8/19/2016,6/30/2017,0,0.00,0.00,"Centri Business Consulting, LLC",102,EXEMPT,For Profit
MPXX17000194,MPXX17000194,COMMERCE,"Centri Business Consulting, LLC",Miscellaneous Order,ACCOUNTING SERVICES,9/9/2016,6/30/2017,0,"32,000.00","31,995.00","Centri Business Consulting, LLC",102,EXEMPT,For Profit
1720623,1720623,COMMERCE,"Chambers, Conlon & Hartwell, LLC",General Consultant Services,FEDERAL LOBBYING,1/1/2017,12/31/2017,183,"60,000.00","20,000.00","Chambers, Conlon & Hartwell, LLC",01,ADVERTISED,For Profit
MPXX17000267,MPXX17000267,COMMERCE,Committee of Seventy,Miscellaneous Order,"""Franklin Challenge""",11/11/2016,6/30/2017,0,"32,000.00",0.00,Committee of Seventy,102,EXEMPT,Non Profit
MPXX17000256,MPXX17000256,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storedront Imrprovement,7/1/2016,6/30/2017,0,"30,000.00","21,299.00",Community Design Collaborative,102,EXEMPT,Non Profit
1620259,162025901,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,RENEWAL ONE,1/1/2017,12/31/2017,183,"400,000.00",0.00,Converse Winkler Architecture,01,ADVERTISED,For Profit
MPXX17000070,MPXX17000070,COMMERCE,"Cornerstone OnDemand, Inc.",Miscellaneous Order,LMS - CLOUD BASE,7/1/2016,6/30/2017,0,"32,000.00","32,000.00","Cornerstone OnDemand, Inc.",102,EXEMPT,For Profit
MPXX17000059,MPXX17000059,COMMERCE,"Creative Planning International, Inc d/b/a The Lett Group",Miscellaneous Order,INT'L BUS. ETIQUETTE,7/1/2016,6/30/2017,0,"32,000.00",0.00,"Creative Planning International, Inc d/b/a The Lett Group",102,EXEMPT,For Profit
0320600,032060012,COMMERCE,Daroff Design Inc. + DDI Architects PC,Architect and Engineer Svcs,AMENDMENT 12,12/1/2015,11/30/2017,152,"1,500,000.00","742,980.70",Daroff Design Inc. + DDI Architects PC,,Prior to 2-1-2006,For Profit
1620516,162051601,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Pier 53 to 68,1/1/2017,12/31/2017,183,0.00,0.00,Delaware River Waterfront Corporation,08,EXEMPT,Non Profit
MPXX17000196,MPXX17000196,COMMERCE,Drexel University,Miscellaneous Order,AIRPORT AUTISM PROGRAM,9/9/2016,6/30/2017,0,"26,000.00","19,500.00",Drexel University,102,EXEMPT,Non Profit
1620392,162039201,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,Disparity Study,12/15/2016,12/14/2017,166,"75,000.00","54,256.25","EConsult Solutions, Inc",01,ADVERTISED,For Profit
1620134,162013402,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,AMENDMENT TWO-ADD'L FUNDS,8/1/2015,6/30/2018,364,"5,050,078.00","2,901,556.31","ELECTRONIC DATA, INC.",01,ADVERTISED,For Profit
1320180,132018004,COMMERCE,Elliott Lewis Corp.,General Consultant Services,AMENDMENT ONE-TIME EXT.,7/1/2016,6/30/2017,0,"13,961,076.24","11,000,467.92",Elliott Lewis Corp.,01,ADVERTISED,For Profit
1420317,142031703,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,RENEWAL THREE,10/1/2016,9/30/2017,91,"4,677,797.00","4,036,082.81",Elliott Lewis Corp.,01,ADVERTISED,For Profit
MPXX17000253,MPXX17000253,COMMERCE,"Ellison Group, The",Miscellaneous Order,S.T.A.R.S. & L.E.A.D.S.,10/28/2016,6/30/2017,0,"32,000.00","27,270.00","Ellison Group, The",102,EXEMPT,For Profit
MPXX17000057,MPXX17000057,COMMERCE,Eventive Productions,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2016,6/30/2017,0,"32,000.00","30,755.00",Eventive Productions,102,EXEMPT,For Profit
1720055,1720055,COMMERCE,FINANTA,Housing & Economic Development,Business Tech Asst,7/1/2016,6/30/2017,0,"125,000.00","93,417.75",FINANTA,01,ADVERTISED,Non Profit
1720213,1720213,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,ON CALL SSS ENGINEERING,7/1/2016,6/30/2017,0,"1,000,000.00","223,734.91","Faith Group, LLC",01,ADVERTISED,For Profit
1120564,112056406,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT THREE,6/1/2016,5/31/2017,0,"10,892,249.70","10,023,864.90","First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
1120564,112056407,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT FOUR-TIME-FUND,6/1/2017,5/31/2018,334,"12,157,721.00",0.00,"First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
MPXX17000039,MPXX17000039,COMMERCE,"Forest Applications Training, Inc.",Miscellaneous Order,CHAINSAW MAINTENANCE,7/1/2016,6/30/2017,0,"20,000.00",0.00,"Forest Applications Training, Inc.",102,EXEMPT,For Profit
1720104,1720104,COMMERCE,Frankford Community Development Corporation,Housing & Economic Development,Commercial Area Cleaning,7/1/2016,6/30/2017,0,"50,000.00","39,061.89",Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1720118,1720118,COMMERCE,Frankford Community Development Corporation,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,0,"135,000.00","109,776.49",Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1620214,162021401,COMMERCE,Fund For Philadelphia Inc,General Consultant Services,Talent Collaborative,7/1/2016,6/30/2017,0,0.00,0.00,Fund For Philadelphia Inc,08,EXEMPT,Non Profit
1520007,152000703,COMMERCE,"Fuseideas, LLC",Computer and Information Svcs,RENEWAL TWO,7/1/2016,6/30/2017,0,"160,000.00","90,084.90","Fuseideas, LLC",01,ADVERTISED,For Profit
1520386,152038602,COMMERCE,"GRA,  Inc.",General Consultant Services,RENEWAL TWO,1/1/2017,12/31/2017,183,"100,000.00",0.00,"GRA,  Inc.",01,ADVERTISED,For Profit
1420415,142041504,COMMERCE,"Gallini Hemmann, Inc.",General Consultant Services,RENEWAL THREE,1/1/2017,12/31/2017,183,"39,000.00",0.00,"Gallini Hemmann, Inc.",01,ADVERTISED,For Profit
1720113,1720113,COMMERCE,Germantown United Community Development Corporation,Housing & Economic Development,Targeted CCRM Program,7/1/2016,6/30/2017,0,"75,000.00","55,232.07",Germantown United Community Development Corporation,01,ADVERTISED,Non Profit
