original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining, amt , tot_payments ,orig_vendor,exempt_status,adv_or_exempt,profit_status
1220174,122017405,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Municipal FA - Water,7/12/2015,1/12/2016,12,"  80,000.00 ","  50,000.00 ",Public Financial Management Inc,01,ADVERTISED,For Profit
1320337,132033703,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Financial Advisor -GO-OTB,8/1/2015,7/31/2016,213,  -   ,  -   ,Public Financial Management Inc,01,ADVERTISED,For Profit
1420484,142048401,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Financial Advisor-PGW,1/1/2015,12/31/2015,0,  -   ,  -   ,Public Financial Management Inc,01,ADVERTISED,For Profit
1520250,152025001,CITY TREASURER,Public Financial Management Inc,General Consultant Services,Airport - FA,8/1/2015,7/31/2016,213,"  50,000.00 ",  -   ,Public Financial Management Inc,01,ADVERTISED,For Profit
1320595,132059502,CITY TREASURER,"SS&C Technologies, Inc.",Computer and Information Svcs,Debt Management Software,6/30/2015,6/29/2016,181,"  36,565.00 ","  27,423.75 ","SS&C Technologies, Inc.",01,ADVERTISED,For Profit
1520340,152034001,CITY TREASURER,Saul Ewing LLP,Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,213,"  100,000.00 ","  5,853.50 ",Saul Ewing LLP,01,ADVERTISED,For Profit
1620228,1620228,CITY TREASURER,Standish Mellon Asset Management Company LLC,Investment Advisor-Manager,Investment Manager,11/1/2015,10/31/2016,305,  -   ,  -   ,Standish Mellon Asset Management Company LLC,01,ADVERTISED,For Profit
1320627,132062702,CITY TREASURER,"Swap Financial Group, LLC",General Consultant Services,Swap Advisor,1/1/2015,12/31/2015,0,"  60,000.00 ","  20,000.00 ","Swap Financial Group, LLC",01,ADVERTISED,For Profit
1520339,152033901,CITY TREASURER,"Turner Law, P.C.",Legal Services,Bond Counsel - Airport,8/1/2015,7/31/2016,213,"  20,000.00 ",  -   ,"Turner Law, P.C.",01,ADVERTISED,For Profit
1520436,1520436,CITY TREASURER,"Turner Law, P.C.",Legal Services,Bond & Disclosure Counsel,12/15/2014,12/14/2015,0,  -   ,  -   ,"Turner Law, P.C.",01,ADVERTISED,For Profit
1520436,152043601,CITY TREASURER,"Turner Law, P.C.",Legal Services,Bond/Disclosure Counsel,12/15/2015,12/14/2016,349,  -   ,  -   ,"Turner Law, P.C.",01,ADVERTISED,For Profit
1420533,142053301,CITY TREASURER,US Bank National Association,General Consultant Services,Custody - Commer Bank Svs,6/30/2015,6/29/2016,181,  -   ,  -   ,US Bank National Association,01,ADVERTISED,For Profit
MPXX16000203,MPXX16000203,COMMERCE,AAA School of Trucking,Miscellaneous Order,CDL Training - Class A,9/14/2015,6/30/2016,182,"  25,000.00 ",  -   ,AAA School of Trucking,102,EXEMPT,For Profit
1420272,142027202,COMMERCE,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",General Consultant Services,RENEWAL TWO,7/1/2015,6/30/2016,182,  -   ,  -   ,"ABS Aviation Consultancy, Inc dba Airport Business Solutions",01,ADVERTISED,For Profit
1320162,132016203,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL THREE,7/1/2015,6/30/2016,182,"  2,635,000.00 ","  81,814.75 ","AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1420316,142031603,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,RENEWAL TWO,10/1/2015,9/30/2016,274,"  200,000.00 ",  -   ,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1620015,1620015,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,ON CALL AIRPORT PLANNING,7/1/2015,6/30/2016,182,"  350,000.00 ",  -   ,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX16000025,MPXX16000025,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2015,6/30/2016,182,"  30,000.00 ","  23,560.00 ",ARW Events,102,EXEMPT,For Profit
1320582,132058202,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL TWO,12/1/2014,11/30/2015,0,"  100,000.00 ","  94,761.72 ","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1320582,132058203,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL THREE,12/1/2015,11/30/2016,335,"  100,000.00 ",  -   ,"AVK Consulting, Inc.",01,ADVERTISED,For Profit
1520009,152000902,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL ONE,7/1/2015,6/30/2016,182,"  1,200,000.00 ","  356,019.92 ","AVK Consulting, Inc.",01,ADVERTISED,For Profit
1520170,152017001,COMMERCE,Allegheny West Foundation,Housing & Economic Development,Time  and cost Extension,7/1/2015,6/30/2016,182,"  105,000.00 ","  19,928.21 ",Allegheny West Foundation,01,ADVERTISED,Non Profit
MPXX16000250,MPXX16000250,COMMERCE,Allegheny West Foundation,Miscellaneous Order,Security Camera,10/16/2015,6/30/2016,182,"  25,500.00 ","  25,500.00 ",Allegheny West Foundation,102,EXEMPT,Non Profit
1320207,132020703,COMMERCE,American Association of Airport Executives,General Consultant Services,RENEWAL THREE,7/1/2015,6/30/2016,182,"  11,666.68 ","  180,000.00 ",American Association of Airport Executives,01,ADVERTISED,For Profit
1320498,132049803,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL THREE,10/1/2015,9/30/2016,274,"  671,000.00 ","  231,831.67 ","Atkins North America, Inc.",01,ADVERTISED,For Profit
1520526,1520526,COMMERCE,"Audio Visual Communications, Inc.",General Consultant Services,ON CALL AUDIO VISUAL,4/1/2015,3/31/2016,91,"  100,000.00 ","  25,064.89 ","Audio Visual Communications, Inc.",01,ADVERTISED,For Profit
1220407,122040704,COMMERCE,Buell Kratzer Powell,Architect and Engineer Svcs,AMENDMENT FOUR-ADD'L FUND,1/1/2015,12/31/2015,0,"  150,000.00 ","  195,938.00 ",Buell Kratzer Powell,01,ADVERTISED,For Profit
1320625,132062502,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL TWO,1/1/2015,12/31/2015,0,"  2,000,000.00 ","  1,343,907.40 ","Burns Engineering, Inc.",01,ADVERTISED,For Profit
1420314,142031402,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL TWO,10/1/2015,9/30/2016,274,"  300,000.00 ",  -   ,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
1620016,1620016,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,ON CALL AIRPORT PLANNING,7/1/2015,6/30/2016,182,"  200,000.00 ",  -   ,"C&S Engineers, Inc.",01,ADVERTISED,For Profit
1520432,1520432,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,ON CALL ACCOUNTING/AUDIT,12/1/2014,11/30/2015,0,"  100,000.00 ","  74,872.00 ","CBIZ MHM, LLC",01,ADVERTISED,For Profit
1520432,152043201,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL ONE,12/1/2015,11/30/2016,335,"  100,000.00 ",  -   ,"CBIZ MHM, LLC",01,ADVERTISED,For Profit
1620156,1620156,COMMERCE,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,DESIGN PHL REST ROOMS,12/1/2015,11/30/2016,335,"  643,785.00 ",  -   ,"CDA& I Architecture and Interiors, LTD",01,ADVERTISED,For Profit
1320426,132042604,COMMERCE,"CLEAN RENTAL SVC., INC.",General Consultant Services,RENEWAL THREE,10/1/2015,9/30/2016,274,"  550,000.00 ","  172,148.29 ","CLEAN RENTAL SVC., INC.",01,ADVERTISED,For Profit
1320209,132020904,COMMERCE,"Carter Hayes Associates,  Inc",Architect and Engineer Svcs,AMENDMENT ONE-ADD SUB,7/1/2014,6/30/2016,182,"  1,000,000.00 ","  833,087.46 ","Carter Hayes Associates,  Inc",01,ADVERTISED,For Profit
1320209,132020904,COMMERCE,"Carter Hayes Associates,  Inc",Architect and Engineer Svcs,AMENDMENT ONE-ADD SUB,7/1/2015,6/30/2016,182,  -   ,"  265,267.01 ","Carter Hayes Associates,  Inc",01,ADVERTISED,For Profit
1520512,1520512,COMMERCE,Center City District,General Consultant Services,Reading Viaduct,4/1/2015,3/31/2016,91,"  1,800,000.00 ",  -   ,Center City District,08,EXEMPT,Non Profit
MPXX16000294,MPXX16000294,COMMERCE,"Centri Business Consulting, LLC",Miscellaneous Order,ACCOUNTING SERVICES,12/14/2015,6/30/2016,182,"  32,000.00 ",  -   ,"Centri Business Consulting, LLC",102,EXEMPT,For Profit
MPXX16000282,MPXX16000282,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storefront Improvement,7/1/2015,6/30/2016,182,"  30,000.00 ",  -   ,Community Design Collaborative,102,EXEMPT,Non Profit
1220412,122041203,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,RENEWAL THREE,1/1/2015,12/31/2015,0,"  200,000.00 ","  356,769.09 ",Converse Winkler Architecture,01,ADVERTISED,For Profit
MPXX16000065,MPXX16000065,COMMERCE,"Creative Planning International, Inc d/b/a The Lett Group",Miscellaneous Order,Int'l Etiquette Training,7/1/2015,6/30/2016,182,  -   ,  -   ,"Creative Planning International, Inc d/b/a The Lett Group",102,EXEMPT,For Profit
0320600,032060011,COMMERCE,Daroff Design Inc. + DDI Architects PC,Architect and Engineer Svcs,AMENDMENT 11-TIME ONLY,12/1/2014,11/30/2015,0,  -   ,  -   ,Daroff Design Inc. + DDI Architects PC,,Prior to 2-1-2006,For Profit
0320600,032060012,COMMERCE,Daroff Design Inc. + DDI Architects PC,Architect and Engineer Svcs,AMENDMENT 12,12/1/2015,11/30/2017,700,"  1,500,000.00 ",  -   ,Daroff Design Inc. + DDI Architects PC,,Prior to 2-1-2006,For Profit
1320191,1320191,COMMERCE,David Brush Consulting,General Consultant Services,AIRPORT OWNER REP SVC,7/1/2012,6/30/2016,182,"  975,000.00 ","  354,894.76 ",David Brush Consulting,01,ADVERTISED,For Profit
1520485,152048501,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Penns Landing Improvement,5/1/2015,6/30/2016,182,"  6,300,000.00 ","  3,700,000.00 ",Delaware River Waterfront Corporation,08,EXEMPT,Non Profit
MPXX16000179,MPXX16000179,COMMERCE,Drexel University,Miscellaneous Order,Autism Access Program,7/1/2015,6/30/2016,182,  -   ,  -   ,Drexel University,102,EXEMPT,Non Profit
1620134,1620134,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,UPGRADE/SUPPORT CMMS,8/1/2015,6/30/2018,912,"  4,718,194.00 ","  288,867.57 ","ELECTRONIC DATA, INC.",01,ADVERTISED,For Profit
1320180,132018003,COMMERCE,Elliott Lewis Corp.,General Consultant Services,RENEWAL THREE,7/1/2015,6/30/2016,182,"  13,521,624.24 ","  4,029,882.43 ",Elliott Lewis Corp.,01,ADVERTISED,For Profit
1420317,142031702,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,RENEWAL TWO,10/1/2015,9/30/2016,274,"  4,564,767.00 ",  -   ,Elliott Lewis Corp.,01,ADVERTISED,For Profit
MPXX16000181,MPXX16000181,COMMERCE,"Ellison Group, The",Miscellaneous Order,Training-S.T.A.R.S. LEADS,7/1/2015,6/30/2016,182,"  32,000.00 ","  9,555.00 ","Ellison Group, The",102,EXEMPT,For Profit
MPXX16000024,MPXX16000024,COMMERCE,Eventive Productions,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2015,6/30/2016,182,"  30,000.00 ","  14,838.75 ",Eventive Productions,102,EXEMPT,For Profit
1320316,132031603,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,RENEWAL THREE-TIME ONLY,7/1/2015,6/30/2016,182,  -   ,"  250,027.61 ","Faith Group, LLC",01,ADVERTISED,For Profit
1120564,112056405,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT TWO-CONTRACT EX,6/1/2015,5/31/2016,152,"  11,194,700.00 ","  4,340,663.49 ","First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
MPXX16000050,MPXX16000050,COMMERCE,"Forest Applications Training, Inc.",Miscellaneous Order,CHAINSAW MAINTENANCE TRN,7/1/2015,6/30/2016,182,"  25,000.00 ","  6,659.90 ","Forest Applications Training, Inc.",102,EXEMPT,For Profit
1520046,152004601,COMMERCE,Frankford Community Development Corporation,Housing & Economic Development,Time & cost extension,7/1/2015,6/30/2016,182,"  185,000.00 ","  53,851.98 ",Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1620214,1620214,COMMERCE,Fund For Philadelphia Inc,General Consultant Services,Philly Goes to College,7/1/2015,6/30/2016,182,"  642,000.00 ","  642,000.00 ",Fund For Philadelphia Inc,08,EXEMPT,Non Profit
1520007,152000701,COMMERCE,"Fuseideas, LLC",Computer and Information Svcs,RENEWAL ONE,7/1/2015,6/30/2016,182,"  160,000.00 ","  53,714.19 ","Fuseideas, LLC",01,ADVERTISED,For Profit
1520386,1520386,COMMERCE,"GRA,  Inc.",General Consultant Services,PHL AIR SERVICE DEVELOP,1/1/2015,12/31/2015,0,"  100,000.00 ","  65,139.30 ","GRA,  Inc.",01,ADVERTISED,For Profit
1420415,142041502,COMMERCE,"Gallini Hemmann, Inc.",General Consultant Services,RENEWAL ONE,1/1/2015,12/31/2015,0,"  20,000.00 ",  -   ,"Gallini Hemmann, Inc.",01,ADVERTISED,For Profit
1520114,152011401,COMMERCE,Germantown United Community Development Corporation,Housing & Economic Development,Contract Extension,7/1/2015,6/30/2016,182,"  75,000.00 ",  -   ,Germantown United Community Development Corporation,01,ADVERTISED,Non Profit
MPXX16000249,MPXX16000249,COMMERCE,Germantown United Community Development Corporation,Miscellaneous Order,Security Cameras,10/16/2015,6/30/2016,182,"  27,500.00 ","  27,500.00 ",Germantown United Community Development Corporation,102,EXEMPT,Non Profit
1420365,142036501,COMMERCE,Gilbane Building Company,Architect and Engineer Svcs,AMENDMENT ONE,1/1/2014,12/31/2015,0,"  4,179,094.00 ","  2,984,935.02 ",Gilbane Building Company,01,ADVERTISED,For Profit
1220573,122057304,COMMERCE,Global Program Partners,General Consultant Services,AMENDMENT FOUR,5/25/2012,5/24/2016,145,"  48,850,000.00 ","  36,765,658.82 ",Global Program Partners,01,ADVERTISED,For Profit
MPXX16000009,MPXX16000009,COMMERCE,Grapevine Exhibits,Miscellaneous Order,EVENT/TRADE SHOW PLANNING,7/1/2015,6/30/2016,182,"  20,000.00 ","  16,782.00 ",Grapevine Exhibits,102,EXEMPT,For Profit
1320208,132020804,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,RENEWAL THREE,7/1/2015,6/30/2016,182,"  1,700,000.00 ","  489,693.30 ","HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
1320624,132062402,COMMERCE,"HNTB Pennsylvania, Inc.",Architect and Engineer Svcs,RENEWAL TWO-TIME ONLY,1/1/2015,12/31/2015,0,  -   ,"  236,985.72 ","HNTB Pennsylvania, Inc.",01,ADVERTISED,For Profit
1520130,152013001,COMMERCE,"Heffler, Radetich & Saitta LLP",Accounting and Auditing Svcs,RENEWAL ONE,7/1/2015,6/30/2016,182,"  80,000.00 ","  5,737.50 ","Heffler, Radetich & Saitta LLP",01,ADVERTISED,For Profit
1320085,132008504,COMMERCE,"Hill International, Inc.",General Consultant Services,RENEWAL THREE,7/1/2015,6/30/2016,182,"  3,250,000.00 ","  1,312,956.14 ","Hill International, Inc.",01,ADVERTISED,For Profit
1520047,152004701,COMMERCE,Hispanic Assoc of Contractors & Enterprises,Housing & Economic Development,Time and cost extension,7/1/2015,6/30/2016,182,"  175,000.00 ","  35,961.21 ",Hispanic Assoc of Contractors & Enterprises,01,ADVERTISED,Non Profit
MPXX16000026,MPXX16000026,COMMERCE,"Human Resources Alternatives, LLC",Miscellaneous Order,HR CONSULTING SERVICES,7/1/2015,6/30/2016,182,"  30,000.00 ","  18,034.50 ","Human Resources Alternatives, LLC",102,EXEMPT,For Profit
1520387,1520387,COMMERCE,"ICF Resources, LLC",General Consultant Services,PHL AIR SERVICE DEVELOP,1/1/2015,12/31/2015,0,"  100,000.00 ","  60,000.00 ","ICF Resources, LLC",01,ADVERTISED,For Profit
MPXX16000040,MPXX16000040,COMMERCE,IMX Medical Management Services,Miscellaneous Order,PERSONNEL EXAMINING SVCS.,7/1/2015,6/30/2016,182,"  25,000.00 ","  2,200.00 ",IMX Medical Management Services,102,EXEMPT,For Profit
1520385,152038501,COMMERCE,"INTERVISTAS CONSULTING, INC.",General Consultant Services,AMENDMENT ONE-ASSIGNMENT,1/1/2015,12/31/2015,0,"  200,000.00 ","  63,360.16 ",InterVISTAS Consulting LLC,01,ADVERTISED,For Profit
1520039,152003901,COMMERCE,Impact Community Development Corporation,Housing & Economic Development,Contract Amendment,7/1/2015,6/30/2016,182,"  115,000.00 ",  -   ,Impact Community Development Corporation,01,ADVERTISED,Non Profit
1620157,1620157,COMMERCE,International Visitors Council of Philadelphia,General Consultant Services,International Exchange,8/13/2015,6/30/2016,182,"  135,000.00 ","  94,500.00 ",International Visitors Council of Philadelphia,01,ADVERTISED,Non Profit
MPXX16000188,MPXX16000188,COMMERCE,International Visitors Council of Philadelphia,Miscellaneous Order,Sister Cities,7/1/2015,6/30/2016,182,"  27,000.00 ","  27,000.00 ",International Visitors Council of Philadelphia,102,EXEMPT,Non Profit
1320496,132049604,COMMERCE,"Johnson, Mirmiran & Thompson",Architect and Engineer Svcs,RENEWAL THREE,10/1/2015,9/30/2016,274,"  800,000.00 ",  -   ,"Johnson, Mirmiran & Thompson",01,ADVERTISED,For Profit
MPXX16000022,MPXX16000022,COMMERCE,Karen Friedman Enterprises,Miscellaneous Order,PUBLIC RELATIONS TRAINING,7/1/2015,6/30/2016,182,"  25,000.00 ",  -   ,Karen Friedman Enterprises,102,EXEMPT,For Profit
