original_contract_id,current_item_id,department_name,vendor,contract_structure_type,short_desc,start_dt,end_dt,days_remaining,amt,tot_payments,orig_vendor,exempt_status,adv_or_exempt,profit_status
MPXX18000089,MPXX18000089,CITY COUNCIL,Eric Auerbach,Miscellaneous Order,consulting services,8/1/2017,6/30/2018,91,32000.00,20000.00,Eric Auerbach,102,EXEMPT,For Profit
1320781,132078105,CITY COUNCIL,"Granicus, Inc.",Computer and Information Svcs,software support,1/1/2018,3/31/2018,0,10000.00,0.00,"Granicus, Inc.",01,ADVERTISED,For Profit
MPXX18000211,MPXX18000211,CITY COUNCIL,"Gross Communications, LLC",Miscellaneous Order,communications,9/1/2017,6/30/2018,91,27500.00,16500.00,"Gross Communications, LLC",102,EXEMPT,For Profit
1820442,1820442,CITY COUNCIL,"Hill International, Inc.",General Consultant Services,Project Manager,1/2/2018,1/1/2019,276,400000.00,0.00,"Hill International, Inc.",01,ADVERTISED,For Profit
MPXX18000172,MPXX18000172,CITY COUNCIL,Keel Communications & Government Relations LLC,Miscellaneous Order,communication services,7/1/2017,6/30/2018,91,30000.00,20000.00,Keel Communications & Government Relations LLC,102,EXEMPT,For Profit
1820224,1820224,CITY COUNCIL,Kimmel Group Inc.,General Consultant Services,desktop support,9/5/2017,6/30/2018,91,206000.00,85828.75,Kimmel Group Inc.,01,ADVERTISED,For Profit
MPXX18000312,MPXX18000312,CITY COUNCIL,"Marie Amey-Taylor, Ed. D.",Miscellaneous Order,communications training,12/12/2017,6/30/2018,91,4500.00,0.00,"Marie Amey-Taylor, Ed. D.",102,EXEMPT,For Profit
MPXX18000319,MPXX18000319,CITY COUNCIL,"Reinvestment Fund, Inc.",Miscellaneous Order,consulting services,2/21/2018,6/30/2018,91,32000.00,0.00,"Reinvestment Fund, Inc.",102,EXEMPT,Non Profit
MPXX18000314,MPXX18000314,CITY COUNCIL,Sarah Halley,Miscellaneous Order,communications training,12/13/2017,6/30/2018,91,4500.00,0.00,Sarah Halley,102,EXEMPT,For Profit
MPXX18000104,MPXX18000104,CITY COUNCIL,Triad Strategies LLC,Miscellaneous Order,state lobbying services,7/1/2017,6/30/2018,91,30000.00,22500.00,Triad Strategies LLC,102,EXEMPT,For Profit
1820093,1820093,CITY COUNCIL,"WURD Radio, LLC fka LEVAS Communications, LLC",General Consultant Services,live radio broadcasts,8/1/2017,7/31/2018,122,70000.00,35000.00,"WURD Radio, LLC fka LEVAS Communications, LLC",01,ADVERTISED,For Profit
1820461,1820461,CITY REPRESENTATIVE,Greater Philadelphia Film Office Inc.,General Consultant Services,promotion of film industr,7/1/2017,6/30/2018,91,153604.00,153604.00,Greater Philadelphia Film Office Inc.,08,EXEMPT,Non Profit
1820460,1820460,CITY REPRESENTATIVE,Historic Philadelphia Inc.,General Consultant Services,Historic distr promotion,7/1/2017,6/30/2018,91,190452.00,190452.00,Historic Philadelphia Inc.,08,EXEMPT,Non Profit
MPXX18000101,MPXX18000101,CITY TREASURER,AMTEC,Miscellaneous Order,Verification Agent,7/1/2017,6/30/2018,91,1.00,0.00,AMTEC,102,EXEMPT,For Profit
1520338,152033803,CITY TREASURER,ANDRE C DASENT P C,Legal Services,Bond Counsel - Airport,8/1/2017,7/31/2018,122,20000.00,0.00,ANDRE C DASENT P C,01,ADVERTISED,For Profit
1720649,172064901,CITY TREASURER,ANDRE C DASENT P C,Legal Services,Bond Counsel - Water/PGW,1/1/2018,12/31/2018,275,0.00,0.00,ANDRE C DASENT P C,01,ADVERTISED,For Profit
1620362,162036202,CITY TREASURER,"Acacia Financial Group, Inc.",General Consultant Services,Water FA,1/1/2018,12/31/2018,275,50000.00,0.00,"Acacia Financial Group, Inc.",01,ADVERTISED,For Profit
1720201,172020101,CITY TREASURER,"Acacia Financial Group, Inc.",General Consultant Services,Municipal Advisor - GO,8/1/2017,7/31/2018,122,0.00,0.00,"Acacia Financial Group, Inc.",01,ADVERTISED,For Profit
1520434,152043403,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,Bond & Disclosure Counsel,12/15/2017,12/14/2018,258,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1620441,162044101,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,Legal Services - TRAN,6/1/2017,5/31/2018,61,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1720658,172065802,CITY TREASURER,Ahmad Zaffarese LLC,Legal Services,BC Water and DC PGW,1/1/2018,12/31/2018,275,0.00,0.00,Ahmad Zaffarese LLC,01,ADVERTISED,For Profit
1520439,152043903,CITY TREASURER,"Ann C. Lebowitz, Esq. d/b/a Law Office of Ann C. Lebowitz",Legal Services,GF Disclosure Counsel,12/15/2017,12/14/2018,258,0.00,0.00,"Ann C. Lebowitz, Esq. d/b/a Law Office of Ann C. Lebowitz",01,ADVERTISED,For Profit
1520435,152043503,CITY TREASURER,Ballard Spahr LLP,Legal Services,Bond/Disclosure Counsel,12/15/2017,12/14/2018,258,0.00,0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1720643,172064301,CITY TREASURER,Ballard Spahr LLP,Legal Services,Bond Counsel Water,1/1/2018,12/31/2018,275,200000.00,0.00,Ballard Spahr LLP,01,ADVERTISED,For Profit
1520302,152030203,CITY TREASURER,"BlackRock Capital Management, Inc.",Investment Advisor-Manager,Investment Manager,1/1/2018,12/31/2018,275,0.00,0.00,"BlackRock Capital Management, Inc.",01,ADVERTISED,For Profit
1820003,1820003,CITY TREASURER,Citizens Bank of Pennsylvania,General Consultant Services,Payroll Banking Services,7/1/2017,6/30/2018,91,0.00,0.00,Citizens Bank of Pennsylvania,01,ADVERTISED,For Profit
1820267,1820267,CITY TREASURER,Citizens Bank of Pennsylvania,General Consultant Services,Pension Banking Services,9/1/2017,8/31/2018,153,0.00,0.00,Citizens Bank of Pennsylvania,01,ADVERTISED,For Profit
1520438,152043803,CITY TREASURER,Cozen O'Connor,Legal Services,GO BC/DC,12/15/2017,12/14/2018,258,0.00,0.00,Cozen O'Connor,01,ADVERTISED,For Profit
1720683,172068301,CITY TREASURER,Cozen O'Connor,Legal Services,DC - Water & PGW,1/1/2018,12/31/2018,275,0.00,0.00,Cozen O'Connor,01,ADVERTISED,For Profit
1520341,152034103,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Bond Counsel - Airport,8/1/2017,7/31/2018,122,15000.00,0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1620440,162044001,CITY TREASURER,Dilworth Paxson LLP,Legal Services,Legal Services - TRAN,6/1/2017,5/31/2018,61,0.00,0.00,Dilworth Paxson LLP,01,ADVERTISED,For Profit
1420440,142044004,CITY TREASURER,"ECOUNT, INC",General Consultant Services,Paycard Services,6/1/2017,5/31/2018,61,0.00,0.00,Citibank N.A.,01,ADVERTISED,For Profit
1520453,152045303,CITY TREASURER,"EConsult Solutions, Inc",General Consultant Services,Lending Studies,12/15/2017,12/14/2018,258,48924.00,24462.00,"EConsult Solutions, Inc",01,ADVERTISED,For Profit
1520437,152043703,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,Bond/Disclosure Counsel,12/15/2017,12/14/2018,258,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1720650,172065001,CITY TREASURER,"Eckert Seamans Cherin & Mellott, LLC",Legal Services,PGW Bond Counsel,1/1/2018,12/31/2018,275,0.00,0.00,"Eckert Seamans Cherin & Mellott, LLC",01,ADVERTISED,For Profit
1520249,152024903,CITY TREASURER,"Frasca & Associates, LLC",General Consultant Services,Airport FA,8/1/2017,7/31/2018,122,50000.00,0.00,"Frasca & Associates, LLC",01,ADVERTISED,For Profit
1720655,172065501,CITY TREASURER,"Greenberg Traurig, LLP",Legal Services,Disclosure Counsel Water,1/1/2018,12/31/2018,275,100000.00,0.00,"Greenberg Traurig, LLP",01,ADVERTISED,For Profit
1520450,152045003,CITY TREASURER,Hawkins Delafield & Wood LLP,Legal Services,Bond/Disclosure Counsel,12/15/2017,12/14/2018,258,0.00,0.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
1620520,162052001,CITY TREASURER,Hawkins Delafield & Wood LLP,General Consultant Services,Arbitrage Services,6/15/2017,6/14/2018,75,0.00,32250.00,Hawkins Delafield & Wood LLP,01,ADVERTISED,For Profit
MPXX18000099,MPXX18000099,CITY TREASURER,"ImageMaster, LLC",Miscellaneous Order,Bond Printing Services,7/1/2017,6/30/2018,91,1.00,0.00,"ImageMaster, LLC",102,EXEMPT,For Profit
1520343,152034303,CITY TREASURER,Kutak Rock LLP,Legal Services,Bond Counsel - Airport,8/1/2017,7/31/2018,122,75000.00,26085.82,Kutak Rock LLP,01,ADVERTISED,For Profit
MPXX18000100,MPXX18000100,CITY TREASURER,"McElwes and Quinn, LLC",Miscellaneous Order,Bond Printing Services,7/1/2017,6/30/2018,91,1.00,0.00,"McElwes and Quinn, LLC",102,EXEMPT,For Profit
1520342,152034203,CITY TREASURER,Nixon Peabody LLP,Legal Services,Bond Counsel - Airport,8/1/2017,7/31/2018,122,20000.00,0.00,Nixon Peabody LLP,01,ADVERTISED,For Profit
1520261,152026103,CITY TREASURER,"PFM Asset Management, LLC",Investment Advisor-Manager,Investment Manager,1/1/2018,12/31/2018,275,0.00,0.00,"PFM Asset Management, LLC",01,ADVERTISED,For Profit
1420484,142048405,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,PGW FA,1/1/2018,6/30/2018,91,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1520250,152025004,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Airport FA,8/1/2017,7/31/2018,122,50000.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1620364,162036403,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,Water FA,1/1/2018,12/31/2018,275,150000.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1720216,172021602,CITY TREASURER,PFM Financial Advisors LLC,General Consultant Services,GO FA,8/1/2017,7/31/2018,122,0.00,0.00,Public Financial Management Inc,01,ADVERTISED,For Profit
1520430,152043003,CITY TREASURER,"PNC Capital Advisors, LLC",Investment Advisor-Manager,Investment Manager,1/1/2018,12/31/2018,275,0.00,0.00,"PNC Capital Advisors, LLC",01,ADVERTISED,For Profit
1420485,142048504,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,PGW FA,1/1/2018,6/30/2018,91,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1720215,172021501,CITY TREASURER,"Phoenix Capital Partners, LLP",General Consultant Services,Municipal Advisor - GO,8/1/2017,7/31/2018,122,0.00,0.00,"Phoenix Capital Partners, LLP",01,ADVERTISED,For Profit
1520257,152025702,CITY TREASURER,"Ramirez Asset Management, Inc.",Investment Advisor-Manager,Investment Manager,6/29/2017,6/28/2018,89,0.00,0.00,"Ramirez Asset Management, Inc.",01,ADVERTISED,For Profit
1520340,152034003,CITY TREASURER,Saul Ewing LLP,Legal Services,Bond Counsel - Airport,8/1/2017,7/31/2018,122,100000.00,16478.10,Saul Ewing LLP,01,ADVERTISED,For Profit
1720651,172065101,CITY TREASURER,Saul Ewing LLP,Legal Services,DC PGW (backup),1/1/2018,12/31/2018,275,0.00,0.00,Saul Ewing LLP,01,ADVERTISED,For Profit
1620228,162022802,CITY TREASURER,Standish Mellon Asset Management Company LLC,Investment Advisor-Manager,Investment Advisor,11/1/2017,10/31/2018,214,0.00,0.00,Standish Mellon Asset Management Company LLC,01,ADVERTISED,For Profit
1720624,172062401,CITY TREASURER,"Swap Financial Group, LLC",General Consultant Services,Swap Advisory Services,1/1/2018,12/31/2018,275,48000.00,8000.00,"Swap Financial Group, LLC",01,ADVERTISED,For Profit
1520258,152025803,CITY TREASURER,The Swarthmore Group,Investment Advisor-Manager,Investment Manager,1/1/2018,12/31/2018,275,0.00,0.00,The Swarthmore Group,01,ADVERTISED,For Profit
1520339,152033903,CITY TREASURER,"Turner Law, P.C.",Legal Services,Bond Counsel - Airport,8/1/2017,7/31/2018,122,20000.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1520436,152043603,CITY TREASURER,"Turner Law, P.C.",Legal Services,Bond/Disclosure Counsel,12/15/2017,12/14/2018,258,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1720656,172065601,CITY TREASURER,"Turner Law, P.C.",Legal Services,BC PGW and DC Water,1/1/2018,12/31/2018,275,0.00,0.00,"Turner Law, P.C.",01,ADVERTISED,For Profit
1420533,142053303,CITY TREASURER,US Bank National Association,General Consultant Services,Custody - Commer Bank Svc,6/30/2017,6/29/2018,90,0.00,0.00,US Bank National Association,01,ADVERTISED,For Profit
1520259,152025903,CITY TREASURER,"Wells Capital Management, Inc",Investment Advisor-Manager,Investment Manager,1/1/2018,12/31/2018,275,0.00,0.00,"Wells Capital Management, Inc",01,ADVERTISED,For Profit
1620015,162001504,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT TWO,7/1/2017,6/30/2018,91,956000.00,383049.36,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1720006,172000603,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,AMENDMENT TWO,7/1/2017,6/30/2018,91,3500000.00,1171018.25,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
1820177,1820177,COMMERCE,"AECOM Technical Services, Inc.",Architect and Engineer Svcs,ENVIRONMENTAL ENGINEERING,10/1/2017,9/30/2018,183,200000.00,0.00,"AECOM Technical Services, Inc.",01,ADVERTISED,For Profit
MPXX18000042,MPXX18000042,COMMERCE,ARW Events,Miscellaneous Order,ENTERTAINMENT SERVICES,7/1/2017,6/30/2018,91,32000.00,31920.00,ARW Events,102,EXEMPT,For Profit
1520009,152000906,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,AMENDMENT THREE-ADD SUB,7/1/2017,6/30/2018,91,1800000.00,944082.07,"AVK Consulting, Inc.",01,ADVERTISED,For Profit
1720418,172041801,COMMERCE,"AVK Consulting, Inc.",General Consultant Services,RENEWAL ONE-TIME&FUNDS,12/1/2017,11/30/2018,244,100000.00,0.00,"AVK Consulting, Inc.",01,ADVERTISED,For Profit
1720121,172012101,COMMERCE,African Cultural Alliance of North America,Housing and Economic Dev,Amendment 01,5/1/2017,6/30/2018,91,182886.00,30820.76,African Cultural Alliance of North America,01,ADVERTISED,Non Profit
MPXX18000057,MPXX18000057,COMMERCE,"All Fitness Events, LLC",Miscellaneous Order,5K RUN/WALK,7/1/2017,6/30/2018,91,14175.00,14175.00,"All Fitness Events, LLC",102,EXEMPT,For Profit
1720114,172011401,COMMERCE,Allegheny West Foundation,Housing and Economic Dev,Amendment 01,5/1/2017,6/30/2018,91,80000.00,44502.21,Allegheny West Foundation,01,ADVERTISED,Non Profit
1820274,1820274,COMMERCE,Altitude Strategies LLC,General Consultant Services,PHL PUBLIC RELATIONS,9/1/2017,8/31/2018,153,100000.00,23950.00,Altitude Strategies LLC,01,ADVERTISED,For Profit
MPXX18000091,MPXX18000091,COMMERCE,American Association of Airport Executives,Miscellaneous Order,AAAE Testing,7/14/2017,6/30/2018,91,32000.00,0.00,American Association of Airport Executives,102,EXEMPT,For Profit
1720319,172031902,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,RENEWAL ONE-TERM & FUNDS,10/1/2017,9/30/2018,183,1500000.00,33157.12,"Atkins North America, Inc.",01,ADVERTISED,For Profit
1720777,172077701,COMMERCE,"Atkins North America, Inc.",Architect and Engineer Svcs,AMENDMENT ONE-ADD'L FUNDS,6/1/2017,5/31/2018,61,3750000.00,691947.17,"Atkins North America, Inc.",01,ADVERTISED,For Profit
1520526,152052602,COMMERCE,"Audio Visual Communications, Inc.",General Consultant Services,RENEWAL TWO,4/1/2017,3/31/2018,0,25000.00,24839.00,"Audio Visual Communications, Inc.",01,ADVERTISED,For Profit
MPXX18000053,MPXX18000053,COMMERCE,"Be Films, LLC d/b/a Five Story Media",Miscellaneous Order,VIDEO PRODUCTION,7/1/2017,6/30/2018,91,32000.00,9050.00,"Be Films, LLC d/b/a Five Story Media",102,EXEMPT,For Profit
1720588,172058801,COMMERCE,"Borski Associates, LLC",General Consultant Services,RENEWAL ONE-TIME/FUNDS,12/1/2017,11/30/2018,244,120000.00,0.00,"Borski Associates, LLC",01,ADVERTISED,For Profit
1720541,172054101,COMMERCE,"Burns Engineering, Inc.",Architect and Engineer Svcs,RENEWAL ONE,1/1/2018,12/31/2018,275,1500000.00,113501.00,"Burns Engineering, Inc.",01,ADVERTISED,For Profit
1620016,162001605,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,AMEND THREE-ADD SUB,7/1/2016,6/30/2018,91,400000.00,438135.18,"C&S Engineers, Inc.",01,ADVERTISED,For Profit
1620016,162001607,COMMERCE,"C&S Engineers, Inc.",Architect and Engineer Svcs,AMEND FIVE-ADD'L FUNDS,7/1/2017,6/30/2018,91,750000.00,150241.80,"C&S Engineers, Inc.",01,ADVERTISED,For Profit
1520432,152043203,COMMERCE,"CBIZ MHM, LLC",Accounting and Auditing Svcs,RENEWAL THREE,12/1/2017,11/30/2018,244,100000.00,0.00,"CBIZ MHM, LLC",01,ADVERTISED,For Profit
1620156,162015604,COMMERCE,"CDA& I Architecture and Interiors, LTD",Architect and Engineer Svcs,RENEWAL TWO-FUNDS/TIME,12/1/2017,11/30/2018,244,1067935.00,246345.03,"CDA& I Architecture and Interiors, LTD",01,ADVERTISED,For Profit
1320426,132042607,COMMERCE,"CLEAN RENTAL SVC., INC.",General Consultant Services,AMENDMENT SEVEN,10/1/2017,3/31/2018,0,220000.00,0.00,"CLEAN RENTAL SVC., INC.",01,ADVERTISED,For Profit
1720670,1720670,COMMERCE,Cambodian Association of Greater Philadelphia,General Consultant Services,Commercial Area Cleaning,4/1/2017,3/31/2018,0,20000.00,0.00,Cambodian Association of Greater Philadelphia,01,ADVERTISED,Non Profit
1720014,172001404,COMMERCE,"Campbell-Hill Aviation Group, LLC",General Consultant Services,RENEWAL ONE,7/1/2017,6/30/2018,91,500000.00,323867.74,"Campbell-Hill Aviation Group, LLC",01,ADVERTISED,For Profit
1520512,152051202,COMMERCE,Center City District,General Consultant Services,Reading Viaduct,4/1/2017,3/31/2018,0,0.00,0.00,Center City District,08,EXEMPT,Non Profit
1720623,172062302,COMMERCE,"Chambers, Conlon & Hartwell, LLC",General Consultant Services,AMENDMENT ONE-ADD'L FUNDS,1/1/2018,12/31/2018,275,90000.00,0.00,"Chambers, Conlon & Hartwell, LLC",01,ADVERTISED,For Profit
MPXX18000006,MPXX18000006,COMMERCE,Committee of Seventy,Miscellaneous Order,THE FRANKLIN CHALLENGE,7/1/2017,6/30/2018,91,32000.00,10544.25,Committee of Seventy,102,EXEMPT,Non Profit
MPXX18000218,MPXX18000218,COMMERCE,Community Design Collaborative,Miscellaneous Order,Storefront Imp Program,7/1/2017,6/30/2018,91,30000.00,0.00,Community Design Collaborative,102,EXEMPT,Non Profit
1820277,1820277,COMMERCE,"Community Marketing Concepts, Inc.",General Consultant Services,PASSENGER SURVEY CONSULT,9/1/2017,8/31/2018,153,35000.00,11575.00,"Community Marketing Concepts, Inc.",01,ADVERTISED,For Profit
1620259,162025903,COMMERCE,Converse Winkler Architecture,Architect and Engineer Svcs,RENEWAL TWO,1/1/2018,12/31/2018,275,600000.00,0.00,Converse Winkler Architecture,01,ADVERTISED,For Profit
MPXX18000048,MPXX18000048,COMMERCE,"Creative Planning International, Inc d/b/a The Lett Group",Miscellaneous Order,BUSINESS ETIQUETTE,7/1/2017,6/30/2018,91,32000.00,0.00,"Creative Planning International, Inc d/b/a The Lett Group",102,EXEMPT,For Profit
1820112,1820112,COMMERCE,"Cushman & Wakefield of Pa., Inc.",General Consultant Services,REAL ESTATE APPRAISAL,7/1/2017,6/30/2018,91,40000.00,0.00,"Cushman & Wakefield of Pa., Inc.",01,ADVERTISED,For Profit
0320600,032060013,COMMERCE,Daroff Design Inc. + DDI Architects PC,Architect and Engineer Svcs,AMENDMENT 13-TIME ONLY,12/1/2017,11/30/2018,244,0.00,0.00,Daroff Design Inc. + DDI Architects PC,,Prior to 2-1-2006,For Profit
1620516,162051602,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Pier 53 to 68,1/1/2018,12/31/2018,275,0.00,0.00,Delaware River Waterfront Corporation,08,EXEMPT,Non Profit
1720736,172073601,COMMERCE,Delaware River Waterfront Corporation,General Consultant Services,Penns Landing imp,7/1/2017,6/30/2018,91,0.00,0.00,Delaware River Waterfront Corporation,08,EXEMPT,Non Profit
MPXX18000162,MPXX18000162,COMMERCE,Drexel University,Miscellaneous Order,Airport Autism Program,7/1/2017,6/30/2018,91,32000.00,0.00,Drexel University,102,EXEMPT,Non Profit
1820111,1820111,COMMERCE,"E. H. Lynn & Associates, LLC",General Consultant Services,REAL ESTATE APPRAISAL,7/1/2017,6/30/2018,91,30000.00,0.00,"E. H. Lynn & Associates, LLC",01,ADVERTISED,For Profit
1620392,162039202,COMMERCE,"EConsult Solutions, Inc",General Consultant Services,Disparity Study,12/15/2017,12/14/2018,258,75000.00,27472.50,"EConsult Solutions, Inc",01,ADVERTISED,For Profit
1620134,162013403,COMMERCE,"ELECTRONIC DATA, INC.",Computer and Information Svcs,AMEND THREE-PYMT SCHEDULE,8/1/2015,6/30/2018,91,5050078.00,4064070.20,"ELECTRONIC DATA, INC.",01,ADVERTISED,For Profit
1820327,182032701,COMMERCE,Elliott Lewis Corp.,Computer and Information Svcs,AMEND ONE-ADD'L FUNDING,10/1/2017,9/30/2018,183,6800000.00,1419078.84,Elliott Lewis Corp.,01,ADVERTISED,For Profit
MPXX18000328,MPXX18000328,COMMERCE,"Ellison Group, The",Miscellaneous Order,S.T.A.R.S. L.E.A.D.S,3/12/2018,6/30/2018,91,16000.00,0.00,"Ellison Group, The",102,EXEMPT,For Profit
MPXX18000045,MPXX18000045,COMMERCE,Eventive Productions,Miscellaneous Order,Entertainment Services,7/1/2017,6/30/2018,91,32000.00,16973.00,Eventive Productions,102,EXEMPT,For Profit
1720055,172005501,COMMERCE,FINANTA,Housing and Economic Dev,BTAP,7/1/2017,6/30/2018,91,125000.00,56171.45,FINANTA,01,ADVERTISED,Non Profit
1720213,172021301,COMMERCE,"Faith Group, LLC",Architect and Engineer Svcs,RENEWAL ONE,7/1/2017,6/30/2018,91,1000000.00,538564.12,"Faith Group, LLC",01,ADVERTISED,For Profit
1820432,1820432,COMMERCE,"Faith Group, LLC",Computer and Information Svcs,CISM,2/1/2018,1/31/2019,306,500000.00,0.00,"Faith Group, LLC",01,ADVERTISED,For Profit
1120564,112056407,COMMERCE,"First Transit, Inc  (subsidiary of FirstGroup)",General Consultant Services,AMENDMENT FOUR-TIME-FUND,6/1/2017,5/31/2018,61,12157721.00,6594036.91,"First Transit, Inc  (subsidiary of FirstGroup)",01,ADVERTISED,For Profit
MPXX18000011,MPXX18000011,COMMERCE,"Forest Applications Training, Inc.",Miscellaneous Order,Chainsaw & Tree Maint,7/1/2017,6/30/2018,91,10000.00,0.00,"Forest Applications Training, Inc.",102,EXEMPT,For Profit
1720118,172011801,COMMERCE,Frankford Community Development Corporation,Housing and Economic Dev,Amendment 01,7/1/2017,6/30/2018,91,142886.00,86612.62,Frankford Community Development Corporation,01,ADVERTISED,Non Profit
1520007,152000704,COMMERCE,"Fuseideas, LLC",Computer and Information Svcs,RENEWAL THREE,7/1/2017,6/30/2018,91,160000.00,109307.75,"Fuseideas, LLC",01,ADVERTISED,For Profit
1520386,152038603,COMMERCE,"GRA,  Inc.",General Consultant Services,RENEWAL THREE TIME&FUNDS,1/1/2018,12/31/2018,275,100000.00,0.00,"GRA,  Inc.",01,ADVERTISED,For Profit
1720113,172011301,COMMERCE,Germantown United Community Development Corporation,Housing and Economic Dev,Amendment 01,7/1/2016,6/30/2018,91,155000.00,119732.68,Germantown United Community Development Corporation,01,ADVERTISED,Non Profit
1420365,142036504,COMMERCE,Gilbane Building Company,Architect and Engineer Svcs,RENEWAL THREE,1/1/2018,12/31/2018,275,400000.00,0.00,Gilbane Building Company,01,ADVERTISED,For Profit
1220573,122057307,COMMERCE,Global Program Partners,General Consultant Services,AMENDMENT 7-ADD'L FUNDS,5/25/2016,5/24/2020,785,10700000.00,9387982.71,Global Program Partners,01,ADVERTISED,For Profit
1820085,1820085,COMMERCE,"Global Resource Management, Inc.",General Consultant Services,PASSENGER SURVEY CONSULT,7/1/2017,6/30/2018,91,100000.00,31484.00,"Global Resource Management, Inc.",01,ADVERTISED,For Profit
MPXX18000049,MPXX18000049,COMMERCE,"Grapevine Visual Concepts, Inc.",Miscellaneous Order,EVENT/TRADE SHOW PLANNING,7/1/2017,6/30/2018,91,32000.00,0.00,"Grapevine Visual Concepts, Inc.",102,EXEMPT,For Profit
